MeetingID,SubjectID,LecturerID,MeetingType,MeetingPrice,MeetingPriceForOthers,StartTime,EndTime,LanguageID,TranslatorID
542,19,279,1,145.0000,240.0000,2028-04-02 12:00:00.000,2028-04-02 14:00:00.000,1,
543,19,279,1,145.0000,240.0000,2028-04-30 12:00:00.000,2028-04-30 14:00:00.000,1,
544,19,279,1,145.0000,240.0000,2028-05-14 12:00:00.000,2028-05-14 14:00:00.000,1,
545,19,279,1,145.0000,240.0000,2028-05-28 12:00:00.000,2028-05-28 14:00:00.000,1,
546,19,279,1,145.0000,240.0000,2028-06-11 12:00:00.000,2028-06-11 14:00:00.000,1,
547,20,1053,1,65.0000,95.0000,2028-03-05 15:30:00.000,2028-03-05 16:30:00.000,1,
548,20,1053,1,65.0000,95.0000,2028-03-19 15:30:00.000,2028-03-19 16:30:00.000,1,
549,20,1053,1,65.0000,95.0000,2028-04-02 15:30:00.000,2028-04-02 16:30:00.000,1,
550,20,1053,1,65.0000,95.0000,2028-04-30 15:30:00.000,2028-04-30 16:30:00.000,1,
551,20,1053,1,65.0000,95.0000,2028-05-14 15:30:00.000,2028-05-14 16:30:00.000,1,
552,20,1053,1,65.0000,95.0000,2028-05-28 15:30:00.000,2028-05-28 16:30:00.000,1,
553,20,1053,1,65.0000,95.0000,2028-06-11 15:30:00.000,2028-06-11 16:30:00.000,1,
554,21,1054,1,110.0000,175.0000,2028-10-06 11:00:00.000,2028-10-06 14:00:00.000,1,
555,21,1054,1,110.0000,175.0000,2028-10-20 11:00:00.000,2028-10-20 14:00:00.000,1,
556,21,1054,1,110.0000,175.0000,2028-11-03 11:00:00.000,2028-11-03 14:00:00.000,1,
557,21,1054,1,110.0000,175.0000,2028-11-17 11:00:00.000,2028-11-17 14:00:00.000,1,
558,21,1054,1,110.0000,175.0000,2028-12-01 11:00:00.000,2028-12-01 14:00:00.000,1,
559,21,1054,1,110.0000,175.0000,2029-01-05 11:00:00.000,2029-01-05 14:00:00.000,1,
560,21,1054,1,110.0000,175.0000,2029-01-19 11:00:00.000,2029-01-19 14:00:00.000,1,
561,22,284,1,85.0000,140.0000,2028-10-06 15:30:00.000,2028-10-06 17:30:00.000,1,
562,22,284,1,85.0000,140.0000,2028-10-20 15:30:00.000,2028-10-20 17:30:00.000,1,
563,22,284,1,85.0000,140.0000,2028-11-03 15:30:00.000,2028-11-03 17:30:00.000,1,
564,22,284,1,85.0000,140.0000,2028-11-17 15:30:00.000,2028-11-17 17:30:00.000,1,
565,22,1025,3,85.0000,140.0000,2028-12-01 15:30:00.000,2028-12-01 17:30:00.000,1,
566,22,284,1,85.0000,140.0000,2029-01-05 15:30:00.000,2029-01-05 17:30:00.000,1,
567,22,284,1,85.0000,140.0000,2029-01-19 15:30:00.000,2029-01-19 17:30:00.000,1,
568,23,944,3,75.0000,150.0000,2028-10-07 14:00:00.000,2028-10-07 15:00:00.000,1,
569,23,944,1,75.0000,150.0000,2028-10-21 14:00:00.000,2028-10-21 15:00:00.000,1,
570,23,944,1,75.0000,150.0000,2028-11-04 14:00:00.000,2028-11-04 15:00:00.000,1,
571,23,944,1,75.0000,150.0000,2028-11-18 14:00:00.000,2028-11-18 15:00:00.000,1,
572,23,944,1,75.0000,150.0000,2028-12-02 14:00:00.000,2028-12-02 15:00:00.000,1,
573,23,944,1,75.0000,150.0000,2029-01-06 14:00:00.000,2029-01-06 15:00:00.000,1,
574,23,944,1,75.0000,150.0000,2029-01-20 14:00:00.000,2029-01-20 15:00:00.000,1,
575,24,694,1,145.0000,230.0000,2028-10-08 09:00:00.000,2028-10-08 12:00:00.000,1,
576,24,694,1,145.0000,230.0000,2028-10-22 09:00:00.000,2028-10-22 12:00:00.000,1,
577,24,694,1,145.0000,230.0000,2028-11-05 09:00:00.000,2028-11-05 12:00:00.000,1,
578,24,694,1,145.0000,230.0000,2028-11-19 09:00:00.000,2028-11-19 12:00:00.000,1,
579,24,694,1,145.0000,230.0000,2028-12-03 09:00:00.000,2028-12-03 12:00:00.000,1,
580,24,694,1,145.0000,230.0000,2029-01-07 09:00:00.000,2029-01-07 12:00:00.000,1,
581,24,694,1,145.0000,230.0000,2029-01-21 09:00:00.000,2029-01-21 12:00:00.000,1,
582,25,698,1,195.0000,275.0000,2028-10-08 13:30:00.000,2028-10-08 14:30:00.000,1,
583,25,698,1,195.0000,275.0000,2028-10-22 13:30:00.000,2028-10-22 14:30:00.000,1,
584,25,698,1,195.0000,275.0000,2028-11-05 13:30:00.000,2028-11-05 14:30:00.000,1,
585,25,698,1,195.0000,275.0000,2028-11-19 13:30:00.000,2028-11-19 14:30:00.000,1,
586,25,698,1,195.0000,275.0000,2028-12-03 13:30:00.000,2028-12-03 14:30:00.000,1,
587,25,698,1,195.0000,275.0000,2029-01-07 13:30:00.000,2029-01-07 14:30:00.000,1,
588,25,698,1,195.0000,275.0000,2029-01-21 13:30:00.000,2029-01-21 14:30:00.000,1,
589,26,1054,1,145.0000,240.0000,2029-03-02 14:00:00.000,2029-03-02 16:00:00.000,1,
590,26,1054,1,145.0000,240.0000,2029-03-16 14:00:00.000,2029-03-16 16:00:00.000,1,
591,26,1054,1,145.0000,240.0000,2029-03-30 14:00:00.000,2029-03-30 16:00:00.000,1,
592,26,133,1,145.0000,240.0000,2029-04-13 14:00:00.000,2029-04-13 16:00:00.000,1,
593,26,1054,1,145.0000,240.0000,2029-04-27 14:00:00.000,2029-04-27 16:00:00.000,1,
594,26,1054,1,145.0000,240.0000,2029-06-01 14:00:00.000,2029-06-01 16:00:00.000,1,
595,26,1054,1,145.0000,240.0000,2029-06-15 14:00:00.000,2029-06-15 16:00:00.000,1,
596,27,300,1,195.0000,310.0000,2029-03-03 09:00:00.000,2029-03-03 11:00:00.000,1,
597,27,300,1,195.0000,310.0000,2029-03-17 09:00:00.000,2029-03-17 11:00:00.000,1,
598,27,300,1,195.0000,310.0000,2029-03-31 09:00:00.000,2029-03-31 11:00:00.000,1,
599,27,300,1,195.0000,310.0000,2029-04-14 09:00:00.000,2029-04-14 11:00:00.000,1,
600,27,300,1,195.0000,310.0000,2029-04-28 09:00:00.000,2029-04-28 11:00:00.000,1,
601,27,284,3,195.0000,310.0000,2029-06-02 12:00:00.000,2029-06-02 14:00:00.000,1,
602,27,300,1,195.0000,310.0000,2029-06-16 09:00:00.000,2029-06-16 11:00:00.000,1,
603,28,944,1,105.0000,160.0000,2029-03-04 09:00:00.000,2029-03-04 11:00:00.000,1,
604,28,944,1,105.0000,160.0000,2029-03-18 09:00:00.000,2029-03-18 11:00:00.000,1,
605,28,944,1,105.0000,160.0000,2029-04-01 09:00:00.000,2029-04-01 11:00:00.000,1,
606,28,944,1,105.0000,160.0000,2029-04-15 09:00:00.000,2029-04-15 11:00:00.000,1,
607,28,944,1,105.0000,160.0000,2029-04-29 09:00:00.000,2029-04-29 11:00:00.000,1,
608,28,944,1,105.0000,160.0000,2029-06-03 09:00:00.000,2029-06-03 11:00:00.000,1,
609,28,944,1,105.0000,160.0000,2029-06-17 09:00:00.000,2029-06-17 11:00:00.000,1,
610,29,1054,3,65.0000,100.0000,2029-10-06 08:00:00.000,2029-10-06 18:00:00.000,1,
611,29,1054,3,65.0000,100.0000,2029-10-20 08:00:00.000,2029-10-20 18:00:00.000,1,
612,29,1054,3,65.0000,100.0000,2029-10-27 08:00:00.000,2029-10-27 18:00:00.000,1,
613,29,1054,3,65.0000,100.0000,2029-12-01 08:00:00.000,2029-12-01 18:00:00.000,1,
614,29,1054,3,65.0000,100.0000,2029-12-15 08:00:00.000,2029-12-15 18:00:00.000,1,
615,29,1054,3,65.0000,100.0000,2030-01-05 08:00:00.000,2030-01-05 18:00:00.000,1,
616,29,1054,3,65.0000,100.0000,2030-01-19 08:00:00.000,2030-01-19 18:00:00.000,1,
617,30,1054,1,130.0000,205.0000,2023-10-06 08:30:00.000,2023-10-06 09:30:00.000,1,
618,30,1054,1,130.0000,205.0000,2023-10-20 08:30:00.000,2023-10-20 09:30:00.000,1,
619,30,1054,1,130.0000,205.0000,2023-11-03 08:30:00.000,2023-11-03 09:30:00.000,1,
620,30,1054,1,130.0000,205.0000,2023-11-24 08:30:00.000,2023-11-24 09:30:00.000,1,
621,30,1054,1,130.0000,205.0000,2023-12-08 08:30:00.000,2023-12-08 09:30:00.000,1,
622,30,1054,1,130.0000,205.0000,2024-01-05 08:30:00.000,2024-01-05 09:30:00.000,1,
623,30,1054,1,130.0000,205.0000,2024-01-19 08:30:00.000,2024-01-19 09:30:00.000,1,
624,31,300,1,50.0000,100.0000,2023-10-06 10:00:00.000,2023-10-06 12:00:00.000,1,
625,31,300,1,50.0000,100.0000,2023-10-20 10:00:00.000,2023-10-20 12:00:00.000,1,
626,31,300,1,50.0000,100.0000,2023-11-03 10:00:00.000,2023-11-03 12:00:00.000,1,
627,31,300,1,50.0000,100.0000,2023-11-24 10:00:00.000,2023-11-24 12:00:00.000,1,
628,31,300,1,50.0000,100.0000,2023-12-08 10:00:00.000,2023-12-08 12:00:00.000,1,
629,31,300,1,50.0000,100.0000,2024-01-05 10:00:00.000,2024-01-05 12:00:00.000,1,
630,31,300,1,50.0000,100.0000,2024-01-19 10:00:00.000,2024-01-19 12:00:00.000,1,
631,32,944,1,75.0000,135.0000,2023-10-07 11:00:00.000,2023-10-07 12:00:00.000,1,
632,32,944,1,75.0000,135.0000,2023-10-21 11:00:00.000,2023-10-21 12:00:00.000,1,
633,32,944,1,75.0000,135.0000,2023-11-04 11:00:00.000,2023-11-04 12:00:00.000,1,
634,32,944,1,75.0000,135.0000,2023-11-25 11:00:00.000,2023-11-25 12:00:00.000,1,
635,32,944,1,75.0000,135.0000,2023-12-09 11:00:00.000,2023-12-09 12:00:00.000,1,
636,32,944,1,75.0000,135.0000,2024-01-06 11:00:00.000,2024-01-06 12:00:00.000,1,
637,32,944,1,75.0000,135.0000,2024-01-20 11:00:00.000,2024-01-20 12:00:00.000,1,
638,33,694,3,175.0000,275.0000,2023-10-07 14:00:00.000,2023-10-07 17:00:00.000,1,
639,33,694,3,175.0000,275.0000,2023-10-21 14:00:00.000,2023-10-21 17:00:00.000,1,
640,33,694,3,175.0000,275.0000,2023-11-04 14:00:00.000,2023-11-04 17:00:00.000,1,
641,33,694,3,175.0000,275.0000,2023-11-25 14:00:00.000,2023-11-25 17:00:00.000,1,
642,33,694,3,175.0000,275.0000,2023-12-09 14:00:00.000,2023-12-09 17:00:00.000,1,
643,33,694,3,175.0000,275.0000,2024-01-06 14:00:00.000,2024-01-06 17:00:00.000,1,
644,33,694,3,175.0000,275.0000,2024-01-20 14:00:00.000,2024-01-20 17:00:00.000,1,
645,34,698,1,195.0000,285.0000,2023-10-08 12:30:00.000,2023-10-08 15:30:00.000,1,
646,34,698,1,195.0000,285.0000,2023-10-22 12:30:00.000,2023-10-22 15:30:00.000,1,
647,34,698,1,195.0000,285.0000,2023-11-05 12:30:00.000,2023-11-05 15:30:00.000,1,
648,34,698,1,195.0000,285.0000,2023-11-26 12:30:00.000,2023-11-26 15:30:00.000,1,
649,34,698,1,195.0000,285.0000,2023-12-10 12:30:00.000,2023-12-10 15:30:00.000,1,
650,34,698,1,195.0000,285.0000,2024-01-07 12:30:00.000,2024-01-07 15:30:00.000,1,
651,34,698,1,195.0000,285.0000,2024-01-21 12:30:00.000,2024-01-21 15:30:00.000,1,
652,35,300,1,110.0000,180.0000,2024-03-01 08:00:00.000,2024-03-01 09:00:00.000,1,
653,35,300,1,110.0000,180.0000,2024-03-15 08:00:00.000,2024-03-15 09:00:00.000,1,
654,35,300,1,110.0000,180.0000,2024-03-29 08:00:00.000,2024-03-29 09:00:00.000,1,
655,35,300,1,110.0000,180.0000,2024-04-12 08:00:00.000,2024-04-12 09:00:00.000,1,
656,35,300,1,110.0000,180.0000,2024-04-26 08:00:00.000,2024-04-26 09:00:00.000,1,
657,35,300,1,110.0000,180.0000,2024-05-10 08:00:00.000,2024-05-10 09:00:00.000,1,
658,35,300,1,110.0000,180.0000,2024-05-31 08:00:00.000,2024-05-31 09:00:00.000,1,
659,36,944,1,50.0000,75.0000,2024-03-01 10:00:00.000,2024-03-01 11:00:00.000,1,
660,36,944,1,50.0000,75.0000,2024-03-15 10:00:00.000,2024-03-15 11:00:00.000,1,
661,36,944,1,50.0000,75.0000,2024-03-29 10:00:00.000,2024-03-29 11:00:00.000,1,
662,36,944,1,50.0000,75.0000,2024-04-12 10:00:00.000,2024-04-12 11:00:00.000,1,
663,36,944,1,50.0000,75.0000,2024-04-26 10:00:00.000,2024-04-26 11:00:00.000,1,
664,36,944,1,50.0000,75.0000,2024-05-10 10:00:00.000,2024-05-10 11:00:00.000,1,
665,36,944,1,50.0000,75.0000,2024-05-31 10:00:00.000,2024-05-31 11:00:00.000,1,
666,37,694,1,150.0000,260.0000,2024-03-02 11:00:00.000,2024-03-02 13:00:00.000,1,
667,37,694,1,150.0000,260.0000,2024-03-16 11:00:00.000,2024-03-16 13:00:00.000,1,
668,37,694,1,150.0000,260.0000,2024-03-30 11:00:00.000,2024-03-30 13:00:00.000,1,
669,37,694,3,150.0000,260.0000,2024-04-13 11:00:00.000,2024-04-13 13:00:00.000,1,
670,37,694,1,150.0000,260.0000,2024-04-27 11:00:00.000,2024-04-27 13:00:00.000,1,
671,37,694,1,150.0000,260.0000,2024-05-11 11:00:00.000,2024-05-11 13:00:00.000,1,
672,37,694,1,150.0000,260.0000,2024-06-01 11:00:00.000,2024-06-01 13:00:00.000,1,
673,38,698,1,85.0000,115.0000,2024-03-02 14:30:00.000,2024-03-02 16:30:00.000,1,
674,38,698,1,85.0000,115.0000,2024-03-16 14:30:00.000,2024-03-16 16:30:00.000,1,
675,38,698,1,85.0000,115.0000,2024-03-30 14:30:00.000,2024-03-30 16:30:00.000,1,
676,38,698,3,85.0000,115.0000,2024-04-13 15:30:00.000,2024-04-13 17:30:00.000,1,
677,38,698,1,85.0000,115.0000,2024-04-27 14:30:00.000,2024-04-27 16:30:00.000,1,
678,38,698,1,85.0000,115.0000,2024-05-11 14:30:00.000,2024-05-11 16:30:00.000,1,
679,38,698,1,85.0000,115.0000,2024-06-01 14:30:00.000,2024-06-01 16:30:00.000,1,
680,39,832,1,165.0000,220.0000,2024-03-03 09:00:00.000,2024-03-03 13:00:00.000,1,
681,39,832,1,165.0000,220.0000,2024-03-17 09:00:00.000,2024-03-17 13:00:00.000,1,
682,39,832,1,165.0000,220.0000,2024-03-31 09:00:00.000,2024-03-31 13:00:00.000,1,
683,39,832,1,165.0000,220.0000,2024-04-14 09:00:00.000,2024-04-14 13:00:00.000,1,
684,39,832,1,165.0000,220.0000,2024-04-28 09:00:00.000,2024-04-28 13:00:00.000,1,
685,39,832,1,165.0000,220.0000,2024-05-12 09:00:00.000,2024-05-12 13:00:00.000,1,
686,39,832,1,165.0000,220.0000,2024-06-02 09:00:00.000,2024-06-02 13:00:00.000,1,
687,40,694,1,55.0000,100.0000,2024-10-04 10:00:00.000,2024-10-04 11:00:00.000,1,
688,40,300,1,55.0000,100.0000,2024-10-18 09:00:00.000,2024-10-18 10:00:00.000,1,
689,40,694,1,55.0000,100.0000,2024-11-01 10:00:00.000,2024-11-01 11:00:00.000,1,
690,40,694,1,55.0000,100.0000,2024-11-15 10:00:00.000,2024-11-15 11:00:00.000,1,
691,40,694,1,55.0000,100.0000,2024-11-29 10:00:00.000,2024-11-29 11:00:00.000,1,
692,40,694,1,55.0000,100.0000,2024-12-06 10:00:00.000,2024-12-06 11:00:00.000,1,
693,40,694,1,55.0000,100.0000,2025-01-03 10:00:00.000,2025-01-03 11:00:00.000,1,
694,41,698,1,180.0000,225.0000,2024-10-04 12:30:00.000,2024-10-04 14:30:00.000,2,486
695,41,698,1,180.0000,225.0000,2024-10-18 12:30:00.000,2024-10-18 14:30:00.000,2,486
696,41,698,1,180.0000,225.0000,2024-11-01 12:30:00.000,2024-11-01 14:30:00.000,2,486
697,41,698,1,180.0000,225.0000,2024-11-15 12:30:00.000,2024-11-15 14:30:00.000,2,486
698,41,698,1,180.0000,225.0000,2024-11-29 12:30:00.000,2024-11-29 14:30:00.000,2,486
699,41,698,1,180.0000,225.0000,2024-12-06 12:30:00.000,2024-12-06 14:30:00.000,2,486
700,41,698,1,180.0000,225.0000,2025-01-03 12:30:00.000,2025-01-03 14:30:00.000,2,486
701,42,832,1,80.0000,115.0000,2024-10-05 08:00:00.000,2024-10-05 10:00:00.000,1,
702,42,832,1,80.0000,115.0000,2024-10-19 08:00:00.000,2024-10-19 10:00:00.000,1,
703,42,832,1,80.0000,115.0000,2024-11-02 08:00:00.000,2024-11-02 10:00:00.000,1,
704,42,832,1,80.0000,115.0000,2024-11-16 08:00:00.000,2024-11-16 10:00:00.000,1,
705,42,832,1,80.0000,115.0000,2024-11-30 08:00:00.000,2024-11-30 10:00:00.000,1,
706,42,832,1,80.0000,115.0000,2024-12-07 08:00:00.000,2024-12-07 10:00:00.000,1,
707,42,832,1,80.0000,115.0000,2025-01-04 08:00:00.000,2025-01-04 10:00:00.000,1,
708,43,713,1,95.0000,135.0000,2024-10-05 11:30:00.000,2024-10-05 14:30:00.000,1,
709,43,713,1,95.0000,135.0000,2024-10-19 11:30:00.000,2024-10-19 14:30:00.000,1,
710,43,713,1,95.0000,135.0000,2024-11-02 11:30:00.000,2024-11-02 14:30:00.000,1,
711,43,713,1,95.0000,135.0000,2024-11-16 11:30:00.000,2024-11-16 14:30:00.000,1,
712,43,713,1,95.0000,135.0000,2024-11-30 11:30:00.000,2024-11-30 14:30:00.000,1,
713,43,713,1,95.0000,135.0000,2024-12-07 11:30:00.000,2024-12-07 14:30:00.000,1,
714,43,713,1,95.0000,135.0000,2025-01-04 11:30:00.000,2025-01-04 14:30:00.000,1,
715,44,76,1,65.0000,120.0000,2024-10-06 15:00:00.000,2024-10-06 17:00:00.000,1,
716,44,76,1,65.0000,120.0000,2024-10-20 15:00:00.000,2024-10-20 17:00:00.000,1,
717,44,76,3,65.0000,120.0000,2024-11-03 17:00:00.000,2024-11-03 19:00:00.000,1,
718,44,76,1,65.0000,120.0000,2024-11-17 15:00:00.000,2024-11-17 17:00:00.000,1,
719,44,76,1,65.0000,120.0000,2024-12-01 15:00:00.000,2024-12-01 17:00:00.000,1,
720,44,76,1,65.0000,120.0000,2024-12-08 15:00:00.000,2024-12-08 17:00:00.000,1,
721,44,76,1,65.0000,120.0000,2025-01-05 15:00:00.000,2025-01-05 17:00:00.000,1,
722,45,832,1,85.0000,105.0000,2025-03-07 10:00:00.000,2025-03-07 13:00:00.000,1,
723,45,944,1,85.0000,105.0000,2025-03-21 10:00:00.000,2025-03-21 13:00:00.000,1,
724,45,832,1,85.0000,105.0000,2025-04-04 10:00:00.000,2025-04-04 13:00:00.000,1,
725,45,944,1,85.0000,105.0000,2025-04-18 10:00:00.000,2025-04-18 13:00:00.000,1,
726,45,832,1,85.0000,105.0000,2025-04-25 10:00:00.000,2025-04-25 13:00:00.000,1,
727,45,944,1,85.0000,105.0000,2025-05-23 10:00:00.000,2025-05-23 13:00:00.000,1,
728,45,832,1,85.0000,105.0000,2025-06-06 10:00:00.000,2025-06-06 13:00:00.000,1,
729,46,713,1,170.0000,340.0000,2025-03-07 14:00:00.000,2025-03-07 17:00:00.000,1,
730,46,713,1,170.0000,340.0000,2025-03-21 14:00:00.000,2025-03-21 17:00:00.000,1,
731,46,713,1,170.0000,340.0000,2025-04-04 14:00:00.000,2025-04-04 17:00:00.000,1,
732,46,713,1,170.0000,340.0000,2025-04-18 14:00:00.000,2025-04-18 17:00:00.000,1,
733,46,713,1,170.0000,340.0000,2025-04-25 14:00:00.000,2025-04-25 17:00:00.000,1,
734,46,713,1,170.0000,340.0000,2025-05-23 14:00:00.000,2025-05-23 17:00:00.000,1,
735,46,713,1,170.0000,340.0000,2025-06-06 14:00:00.000,2025-06-06 17:00:00.000,1,
736,47,458,1,50.0000,95.0000,2025-03-08 09:30:00.000,2025-03-08 11:30:00.000,1,
737,47,458,1,50.0000,95.0000,2025-03-22 09:30:00.000,2025-03-22 11:30:00.000,1,
738,47,458,1,50.0000,95.0000,2025-04-05 09:30:00.000,2025-04-05 11:30:00.000,1,
739,47,458,1,50.0000,95.0000,2025-04-19 09:30:00.000,2025-04-19 11:30:00.000,1,
740,47,458,1,50.0000,95.0000,2025-04-26 09:30:00.000,2025-04-26 11:30:00.000,1,
741,47,458,1,50.0000,95.0000,2025-05-24 09:30:00.000,2025-05-24 11:30:00.000,1,
742,47,458,1,50.0000,95.0000,2025-06-07 09:30:00.000,2025-06-07 11:30:00.000,1,
743,48,190,1,70.0000,110.0000,2025-03-08 13:00:00.000,2025-03-08 14:00:00.000,1,
744,48,190,1,70.0000,110.0000,2025-03-22 13:00:00.000,2025-03-22 14:00:00.000,1,
745,48,190,1,70.0000,110.0000,2025-04-05 13:00:00.000,2025-04-05 14:00:00.000,1,
746,48,190,1,70.0000,110.0000,2025-04-19 13:00:00.000,2025-04-19 14:00:00.000,1,
747,48,190,1,70.0000,110.0000,2025-04-26 13:00:00.000,2025-04-26 14:00:00.000,1,
748,48,190,1,70.0000,110.0000,2025-05-24 13:00:00.000,2025-05-24 14:00:00.000,1,
749,48,190,1,70.0000,110.0000,2025-06-07 13:00:00.000,2025-06-07 14:00:00.000,1,
750,49,5,1,75.0000,90.0000,2025-03-09 12:00:00.000,2025-03-09 13:00:00.000,1,
751,49,5,1,75.0000,90.0000,2025-03-23 12:00:00.000,2025-03-23 13:00:00.000,1,
752,49,5,1,75.0000,90.0000,2025-04-06 12:00:00.000,2025-04-06 13:00:00.000,1,
753,49,76,3,75.0000,90.0000,2025-04-20 12:00:00.000,2025-04-20 13:00:00.000,1,
754,49,5,1,75.0000,90.0000,2025-04-27 12:00:00.000,2025-04-27 13:00:00.000,1,
755,49,5,1,75.0000,90.0000,2025-05-25 12:00:00.000,2025-05-25 13:00:00.000,1,
756,49,5,1,75.0000,90.0000,2025-06-08 12:00:00.000,2025-06-08 13:00:00.000,1,
757,50,832,1,135.0000,240.0000,2025-10-03 09:00:00.000,2025-10-03 13:00:00.000,1,
758,50,832,1,135.0000,240.0000,2025-10-17 09:00:00.000,2025-10-17 13:00:00.000,1,
759,50,832,1,135.0000,240.0000,2025-11-07 09:00:00.000,2025-11-07 13:00:00.000,1,
760,50,832,1,135.0000,240.0000,2025-11-14 09:00:00.000,2025-11-14 13:00:00.000,1,
761,50,832,1,135.0000,240.0000,2025-11-28 09:00:00.000,2025-11-28 13:00:00.000,1,
762,50,832,1,135.0000,240.0000,2026-01-02 09:00:00.000,2026-01-02 13:00:00.000,1,
763,50,832,1,135.0000,240.0000,2026-01-16 09:00:00.000,2026-01-16 13:00:00.000,1,
764,51,713,1,175.0000,225.0000,2025-10-03 15:00:00.000,2025-10-03 17:00:00.000,1,
765,51,713,1,175.0000,225.0000,2025-10-17 15:00:00.000,2025-10-17 17:00:00.000,1,
766,51,713,1,175.0000,225.0000,2025-11-07 15:00:00.000,2025-11-07 17:00:00.000,1,
767,51,713,1,175.0000,225.0000,2025-11-14 15:00:00.000,2025-11-14 17:00:00.000,1,
768,51,713,1,175.0000,225.0000,2025-11-28 15:00:00.000,2025-11-28 17:00:00.000,1,
769,51,713,1,175.0000,225.0000,2026-01-02 15:00:00.000,2026-01-02 17:00:00.000,1,
770,51,713,1,175.0000,225.0000,2026-01-16 15:00:00.000,2026-01-16 17:00:00.000,1,
771,52,458,1,50.0000,95.0000,2025-10-04 10:30:00.000,2025-10-04 11:30:00.000,1,
772,52,458,1,50.0000,95.0000,2025-10-18 10:30:00.000,2025-10-18 11:30:00.000,1,
773,52,458,1,50.0000,95.0000,2025-11-08 10:30:00.000,2025-11-08 11:30:00.000,1,
774,52,5,1,50.0000,95.0000,2025-11-15 10:30:00.000,2025-11-15 11:30:00.000,1,
775,52,458,1,50.0000,95.0000,2025-11-29 10:30:00.000,2025-11-29 11:30:00.000,1,
776,52,458,1,50.0000,95.0000,2026-01-03 10:30:00.000,2026-01-03 11:30:00.000,1,
777,52,458,1,50.0000,95.0000,2026-01-17 10:30:00.000,2026-01-17 11:30:00.000,1,
778,53,461,1,150.0000,240.0000,2025-10-04 13:00:00.000,2025-10-04 15:00:00.000,1,
779,53,461,1,150.0000,240.0000,2025-10-18 13:00:00.000,2025-10-18 15:00:00.000,1,
780,53,461,1,150.0000,240.0000,2025-11-08 13:00:00.000,2025-11-08 15:00:00.000,1,
781,53,461,1,150.0000,240.0000,2025-11-15 13:00:00.000,2025-11-15 15:00:00.000,1,
782,53,461,1,150.0000,240.0000,2025-11-29 13:00:00.000,2025-11-29 15:00:00.000,1,
783,53,461,1,150.0000,240.0000,2026-01-03 13:00:00.000,2026-01-03 15:00:00.000,1,
784,53,461,1,150.0000,240.0000,2026-01-17 13:00:00.000,2026-01-17 15:00:00.000,1,
785,54,854,1,70.0000,140.0000,2025-10-05 17:00:00.000,2025-10-05 18:00:00.000,1,
786,54,854,1,70.0000,140.0000,2025-10-19 17:00:00.000,2025-10-19 18:00:00.000,1,
787,54,854,1,70.0000,140.0000,2025-11-09 17:00:00.000,2025-11-09 18:00:00.000,1,
788,54,854,1,70.0000,140.0000,2025-11-16 17:00:00.000,2025-11-16 18:00:00.000,1,
789,54,854,1,70.0000,140.0000,2025-11-30 17:00:00.000,2025-11-30 18:00:00.000,1,
790,54,854,1,70.0000,140.0000,2026-01-04 17:00:00.000,2026-01-04 18:00:00.000,1,
791,54,854,1,70.0000,140.0000,2026-01-18 17:00:00.000,2026-01-18 18:00:00.000,1,
792,55,713,3,165.0000,315.0000,2026-03-06 08:00:00.000,2026-03-06 12:00:00.000,1,
793,55,713,1,165.0000,315.0000,2026-03-20 10:00:00.000,2026-03-20 14:00:00.000,1,
794,55,713,1,165.0000,315.0000,2026-04-03 10:00:00.000,2026-04-03 14:00:00.000,1,
795,55,713,1,165.0000,315.0000,2026-05-08 10:00:00.000,2026-05-08 14:00:00.000,1,
796,55,713,1,165.0000,315.0000,2026-05-29 10:00:00.000,2026-05-29 14:00:00.000,1,
797,55,713,1,165.0000,315.0000,2026-06-12 10:00:00.000,2026-06-12 14:00:00.000,1,
798,55,713,1,165.0000,315.0000,2026-06-26 10:00:00.000,2026-06-26 14:00:00.000,1,
799,56,458,1,160.0000,275.0000,2026-03-07 12:00:00.000,2026-03-07 13:00:00.000,1,
800,56,458,1,160.0000,275.0000,2026-03-21 12:00:00.000,2026-03-21 13:00:00.000,1,
801,56,458,1,160.0000,275.0000,2026-04-04 12:00:00.000,2026-04-04 13:00:00.000,1,
802,56,458,1,160.0000,275.0000,2026-05-09 12:00:00.000,2026-05-09 13:00:00.000,1,
803,56,458,1,160.0000,275.0000,2026-05-30 12:00:00.000,2026-05-30 13:00:00.000,1,
804,56,458,1,160.0000,275.0000,2026-06-13 12:00:00.000,2026-06-13 13:00:00.000,1,
805,56,458,1,160.0000,275.0000,2026-06-27 12:00:00.000,2026-06-27 13:00:00.000,1,
806,57,461,1,95.0000,170.0000,2026-03-08 12:00:00.000,2026-03-08 15:00:00.000,1,
807,57,461,1,95.0000,170.0000,2026-03-22 12:00:00.000,2026-03-22 15:00:00.000,1,
808,57,461,1,95.0000,170.0000,2026-04-05 12:00:00.000,2026-04-05 15:00:00.000,1,
809,57,461,1,95.0000,170.0000,2026-05-10 12:00:00.000,2026-05-10 15:00:00.000,1,
810,57,461,1,95.0000,170.0000,2026-05-31 12:00:00.000,2026-05-31 15:00:00.000,1,
811,57,461,1,95.0000,170.0000,2026-06-14 12:00:00.000,2026-06-14 15:00:00.000,1,
812,57,461,1,95.0000,170.0000,2026-06-28 12:00:00.000,2026-06-28 15:00:00.000,1,
813,58,461,3,90.0000,165.0000,2026-10-02 10:00:00.000,2026-10-02 15:00:00.000,1,
