WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
2029,Kreatywne myślenie,Nasz zaawansowany webinar 'kreatywne myślenie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,665,245.63,8,277,06.12.2022 07:00,06.12.2022 09:30,https://www.webinaries-videos.com/watch?v=Kreatywne-myślenie-2029,https://meet.google.com/Kreatywne-myślenie-2029
2030,Innowacje w biznesie,Nasz kompleksowy webinar 'innowacje w biznesie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,101.86,1,,06.12.2022 11:30,06.12.2022 13:30,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-2030,https://meet.google.com/Innowacje-w-biznesie-2030
2031,Techniki negocjacyjne,Nasz innowacyjny webinar 'techniki negocjacyjne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,157,72.89,1,,07.12.2022 07:00,07.12.2022 08:30,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-2031,https://meet.google.com/Techniki-negocjacyjne-2031
2032,Zarządzanie wiedzą,Nasz skuteczny webinar 'zarządzanie wiedzą'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1094,186.27,1,,07.12.2022 21:00,07.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-wiedzą-2032,https://meet.google.com/Zarządzanie-wiedzą-2032
2033,Zastosowania AI,Nasz strategiczny webinar 'zastosowania ai'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,792,71.77,1,,08.12.2022 11:00,08.12.2022 13:15,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-2033,https://meet.google.com/Zastosowania-AI-2033
2034,Zarządzanie projektami medialnymi,Nasz zaawansowany webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,347,152.34,9,946,08.12.2022 19:15,08.12.2022 20:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-2034,https://meet.google.com/Zarządzanie-projektami-medialnymi-2034
2035,Zarządzanie projektami,Nasz kompleksowy webinar 'zarządzanie projektami'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1094,167.23,5,732,08.12.2022 19:30,08.12.2022 21:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-2035,https://meet.google.com/Zarządzanie-projektami-2035
2036,Zarządzanie projektami artystycznymi,Nasz kompleksowy webinar 'zarządzanie projektami artystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,552,,1,,09.12.2022 13:30,09.12.2022 15:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-artystycznymi-2036,https://meet.google.com/Zarządzanie-projektami-artystycznymi-2036
2037,Zarządzanie zasobami ludzkimi,Nasz dynamiczny webinar 'zarządzanie zasobami ludzkimi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,161.58,1,,09.12.2022 14:45,09.12.2022 16:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-zasobami-ludzkimi-2037,https://meet.google.com/Zarządzanie-zasobami-ludzkimi-2037
2038,Zarządzanie informacją,Nasz strategiczny webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,157,206.64,1,,09.12.2022 20:15,09.12.2022 21:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-2038,https://meet.google.com/Zarządzanie-informacją-2038
2039,Transformacja Cyfrowa,Nasz praktyczny webinar 'transformacja cyfrowa'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,,1,,09.12.2022 21:45,09.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-2039,https://meet.google.com/Transformacja-Cyfrowa-2039
2040,Zarządzanie łańcuchem dostaw,Nasz praktyczny webinar 'zarządzanie łańcuchem dostaw'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,99,151.85,10,205,10.12.2022 07:00,10.12.2022 07:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-łańcuchem-dostaw-2040,https://meet.google.com/Zarządzanie-łańcuchem-dostaw-2040
2041,Zarządzanie informacją,Nasz kompleksowy webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,475,133.14,2,591,10.12.2022 07:00,10.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-2041,https://meet.google.com/Zarządzanie-informacją-2041
2042,Zarządzanie finansami,Nasz dynamiczny webinar 'zarządzanie finansami'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,552,297.68,2,246,10.12.2022 18:45,10.12.2022 20:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-finansami-2042,https://meet.google.com/Zarządzanie-finansami-2042
2043,Zarządzanie projektami wojskowymi,Nasz skuteczny webinar 'zarządzanie projektami wojskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1087,145.5,1,,11.12.2022 09:00,11.12.2022 11:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-wojskowymi-2043,https://meet.google.com/Zarządzanie-projektami-wojskowymi-2043
2044,Zarządzanie finansami,Nasz dynamiczny webinar 'zarządzanie finansami'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1153,270.81,1,,11.12.2022 12:45,11.12.2022 14:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-finansami-2044,https://meet.google.com/Zarządzanie-finansami-2044
2045,Przygotowanie do egzaminów certyfikacyjnych,Nasz strategiczny webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,345,161.57,1,,11.12.2022 18:15,11.12.2022 21:00,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-2045,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-2045
2046,Zarządzanie projektami kulturalnymi,Nasz skuteczny webinar 'zarządzanie projektami kulturalnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,224,189.95,1,,11.12.2022 18:30,11.12.2022 19:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-kulturalnymi-2046,https://meet.google.com/Zarządzanie-projektami-kulturalnymi-2046
2047,Nowe rozwiązania w dziedzinie IT,Nasz kompleksowy webinar 'nowe rozwiązania w dziedzinie it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,126,185.92,1,,12.12.2022 07:00,12.12.2022 08:00,https://www.webinaries-videos.com/watch?v=Nowe-rozwiązania-w-dziedzinie-IT-2047,https://meet.google.com/Nowe-rozwiązania-w-dziedzinie-IT-2047
2048,Przywództwo,Nasz skuteczny webinar 'przywództwo'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,289.51,1,,12.12.2022 07:00,12.12.2022 09:30,https://www.webinaries-videos.com/watch?v=Przywództwo-2048,https://meet.google.com/Przywództwo-2048
2049,Zarządzanie projektami wojskowymi,Nasz zaawansowany webinar 'zarządzanie projektami wojskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,93.02,1,,12.12.2022 11:45,12.12.2022 14:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-wojskowymi-2049,https://meet.google.com/Zarządzanie-projektami-wojskowymi-2049
2050,Zarządzanie projektami energetycznymi,Nasz skuteczny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,247.24,6,806,12.12.2022 21:45,12.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-2050,https://meet.google.com/Zarządzanie-projektami-energetycznymi-2050
2051,Zarządzanie projektami inwestycyjnymi,Nasz skuteczny webinar 'zarządzanie projektami inwestycyjnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,347,158.24,1,,13.12.2022 07:00,13.12.2022 08:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-inwestycyjnymi-2051,https://meet.google.com/Zarządzanie-projektami-inwestycyjnymi-2051
2052,Zastosowania AI,Nasz praktyczny webinar 'zastosowania ai'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,192,216.62,10,205,13.12.2022 10:00,13.12.2022 12:30,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-2052,https://meet.google.com/Zastosowania-AI-2052
2053,Zarządzanie projektami medialnymi,Nasz innowacyjny webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,67.52,4,663,13.12.2022 10:30,13.12.2022 12:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-2053,https://meet.google.com/Zarządzanie-projektami-medialnymi-2053
2054,Zarządzanie projektami zdrowotnymi,Nasz strategiczny webinar 'zarządzanie projektami zdrowotnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,99,112.11,1,,13.12.2022 10:45,13.12.2022 11:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-zdrowotnymi-2054,https://meet.google.com/Zarządzanie-projektami-zdrowotnymi-2054
2055,Zarządzanie projektami sportowymi,Nasz innowacyjny webinar 'zarządzanie projektami sportowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,665,,4,750,13.12.2022 18:00,13.12.2022 20:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-sportowymi-2055,https://meet.google.com/Zarządzanie-projektami-sportowymi-2055
2056,Zarządzanie projektami środowiskowymi,Nasz innowacyjny webinar 'zarządzanie projektami środowiskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,117.65,1,,13.12.2022 21:15,14.12.2022 00:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-środowiskowymi-2056,https://meet.google.com/Zarządzanie-projektami-środowiskowymi-2056
2057,Zarządzanie projektami energetycznymi,Nasz dynamiczny webinar 'zarządzanie projektami energetycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,231.73,1,,13.12.2022 21:45,13.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-energetycznymi-2057,https://meet.google.com/Zarządzanie-projektami-energetycznymi-2057
2058,Zastosowania Machine Learningu,Nasz kompleksowy webinar 'zastosowania machine learningu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,202.32,10,165,14.12.2022 07:00,14.12.2022 08:30,https://www.webinaries-videos.com/watch?v=Zastosowania-Machine-Learningu-2058,https://meet.google.com/Zastosowania-Machine-Learningu-2058
2059,Przygotowanie do egzaminów certyfikacyjnych,Nasz innowacyjny webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,475,125.44,1,,14.12.2022 12:15,14.12.2022 13:30,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-2059,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-2059
2060,Zarządzanie projektami wojskowymi,Nasz kompleksowy webinar 'zarządzanie projektami wojskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,665,205.52,5,753,15.12.2022 09:45,15.12.2022 12:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-wojskowymi-2060,https://meet.google.com/Zarządzanie-projektami-wojskowymi-2060
2061,Techniki sprzedaży produktów w IT,Nasz dynamiczny webinar 'techniki sprzedaży produktów w it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,552,173.07,1,,15.12.2022 18:45,15.12.2022 19:30,https://www.webinaries-videos.com/watch?v=Techniki-sprzedaży-produktów-w-IT-2061,https://meet.google.com/Techniki-sprzedaży-produktów-w-IT-2061
2062,Zarządzanie zasobami ludzkimi,Nasz innowacyjny webinar 'zarządzanie zasobami ludzkimi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,263.81,5,753,16.12.2022 07:00,16.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-zasobami-ludzkimi-2062,https://meet.google.com/Zarządzanie-zasobami-ludzkimi-2062
2063,Techniki sprzedaży produktów w IT,Nasz strategiczny webinar 'techniki sprzedaży produktów w it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,299.08,1,,16.12.2022 07:00,16.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Techniki-sprzedaży-produktów-w-IT-2063,https://meet.google.com/Techniki-sprzedaży-produktów-w-IT-2063
2064,Budowanie Zespołu,Nasz zaawansowany webinar 'budowanie zespołu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,345,280.56,1,,16.12.2022 07:00,16.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Budowanie-Zespołu-2064,https://meet.google.com/Budowanie-Zespołu-2064
2065,Zarządzanie zmianą,Nasz kompleksowy webinar 'zarządzanie zmianą'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,792,240.56,1,,16.12.2022 07:15,16.12.2022 08:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-zmianą-2065,https://meet.google.com/Zarządzanie-zmianą-2065
2066,Zarządzanie projektami przemysłowymi,Nasz praktyczny webinar 'zarządzanie projektami przemysłowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,82.6,9,714,16.12.2022 12:45,16.12.2022 15:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-przemysłowymi-2066,https://meet.google.com/Zarządzanie-projektami-przemysłowymi-2066
2067,Zarządzanie łańcuchem dostaw,Nasz kompleksowy webinar 'zarządzanie łańcuchem dostaw'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,514,243.07,2,451,16.12.2022 17:30,16.12.2022 19:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-łańcuchem-dostaw-2067,https://meet.google.com/Zarządzanie-łańcuchem-dostaw-2067
2068,Programowanie w Pythonie - praktyczne wskazówki,Nasz innowacyjny webinar 'programowanie w pythonie - praktyczne wskazówki'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,179.35,2,632,18.12.2022 07:00,18.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Programowanie-w-Pythonie---praktyczne-wskazówki-2068,https://meet.google.com/Programowanie-w-Pythonie---praktyczne-wskazówki-2068
2069,Techniki negocjacyjne,Nasz kompleksowy webinar 'techniki negocjacyjne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,224,272.29,1,,18.12.2022 09:00,18.12.2022 11:15,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-2069,https://meet.google.com/Techniki-negocjacyjne-2069
2070,Zarządzanie wiedzą,Nasz zaawansowany webinar 'zarządzanie wiedzą'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,552,122.68,1,,18.12.2022 10:15,18.12.2022 11:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-wiedzą-2070,https://meet.google.com/Zarządzanie-wiedzą-2070
2071,Zarządzanie projektami artystycznymi,Nasz skuteczny webinar 'zarządzanie projektami artystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,792,63.54,7,469,18.12.2022 19:30,18.12.2022 20:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-artystycznymi-2071,https://meet.google.com/Zarządzanie-projektami-artystycznymi-2071
2072,Nowoczesne technologie,Nasz zaawansowany webinar 'nowoczesne technologie'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,244.23,1,,19.12.2022 07:00,19.12.2022 08:00,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-2072,https://meet.google.com/Nowoczesne-technologie-2072
2073,Zarządzanie finansami,Nasz innowacyjny webinar 'zarządzanie finansami'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,186.58,9,685,19.12.2022 16:45,19.12.2022 18:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-finansami-2073,https://meet.google.com/Zarządzanie-finansami-2073
2074,Zarządzanie projektami zdrowotnymi,Nasz skuteczny webinar 'zarządzanie projektami zdrowotnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,345,292.74,2,486,20.12.2022 07:00,20.12.2022 08:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-zdrowotnymi-2074,https://meet.google.com/Zarządzanie-projektami-zdrowotnymi-2074
2075,Zarządzanie Czasem,Nasz innowacyjny webinar 'zarządzanie czasem'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,115.31,2,514,20.12.2022 11:30,20.12.2022 14:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-Czasem-2075,https://meet.google.com/Zarządzanie-Czasem-2075
2076,Umiejętności interpersonalne,Nasz kompleksowy webinar 'umiejętności interpersonalne'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,,1,,20.12.2022 11:45,20.12.2022 13:30,https://www.webinaries-videos.com/watch?v=Umiejętności-interpersonalne-2076,https://meet.google.com/Umiejętności-interpersonalne-2076
2077,Zarządzanie projektami eventowymi,Nasz skuteczny webinar 'zarządzanie projektami eventowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,,1,,20.12.2022 12:15,20.12.2022 13:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-eventowymi-2077,https://meet.google.com/Zarządzanie-projektami-eventowymi-2077
2078,Przygotowanie do egzaminów certyfikacyjnych,Nasz dynamiczny webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,205.59,1,,20.12.2022 17:00,20.12.2022 18:00,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-2078,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-2078
2079,Zarządzanie projektami badawczymi,Nasz skuteczny webinar 'zarządzanie projektami badawczymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,665,,9,685,21.12.2022 11:00,21.12.2022 11:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-badawczymi-2079,https://meet.google.com/Zarządzanie-projektami-badawczymi-2079
2080,Techniki sprzedaży produktów w IT,Nasz zaawansowany webinar 'techniki sprzedaży produktów w it'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,82.65,7,352,22.12.2022 07:00,22.12.2022 08:45,https://www.webinaries-videos.com/watch?v=Techniki-sprzedaży-produktów-w-IT-2080,https://meet.google.com/Techniki-sprzedaży-produktów-w-IT-2080
2081,Kreatywne rozwiązania w marketingu,Nasz praktyczny webinar 'kreatywne rozwiązania w marketingu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,192,250.8,5,1042,22.12.2022 18:30,22.12.2022 19:15,https://www.webinaries-videos.com/watch?v=Kreatywne-rozwiązania-w-marketingu-2081,https://meet.google.com/Kreatywne-rozwiązania-w-marketingu-2081
2082,Zarządzanie projektami medialnymi,Nasz dynamiczny webinar 'zarządzanie projektami medialnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,642,238.85,5,753,22.12.2022 21:00,22.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-medialnymi-2082,https://meet.google.com/Zarządzanie-projektami-medialnymi-2082
2083,Zarządzanie informacją,Nasz kompleksowy webinar 'zarządzanie informacją'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,14,142.47,1,,23.12.2022 07:00,23.12.2022 08:15,https://www.webinaries-videos.com/watch?v=Zarządzanie-informacją-2083,https://meet.google.com/Zarządzanie-informacją-2083
2084,Zarządzanie ryzykiem,Nasz kompleksowy webinar 'zarządzanie ryzykiem'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,705,82.86,1,,23.12.2022 10:30,23.12.2022 11:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-ryzykiem-2084,https://meet.google.com/Zarządzanie-ryzykiem-2084
2085,Rozwój osobisty,Nasz zaawansowany webinar 'rozwój osobisty'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,99,207.8,1,,23.12.2022 15:45,23.12.2022 16:45,https://www.webinaries-videos.com/watch?v=Rozwój-osobisty-2085,https://meet.google.com/Rozwój-osobisty-2085
2086,Zarządzanie projektami politycznymi,Nasz innowacyjny webinar 'zarządzanie projektami politycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1153,194.64,1,,23.12.2022 16:45,23.12.2022 19:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-politycznymi-2086,https://meet.google.com/Zarządzanie-projektami-politycznymi-2086
2087,Zarządzanie projektami zdrowotnymi,Nasz skuteczny webinar 'zarządzanie projektami zdrowotnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,263.63,6,806,24.12.2022 16:00,24.12.2022 16:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-zdrowotnymi-2087,https://meet.google.com/Zarządzanie-projektami-zdrowotnymi-2087
2088,Zarządzanie projektami inwestycyjnymi,Nasz zaawansowany webinar 'zarządzanie projektami inwestycyjnymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,750,224.28,1,,24.12.2022 16:15,24.12.2022 18:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-inwestycyjnymi-2088,https://meet.google.com/Zarządzanie-projektami-inwestycyjnymi-2088
2089,Kreatywne rozwiązania w marketingu,Nasz strategiczny webinar 'kreatywne rozwiązania w marketingu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,977,196.34,2,591,24.12.2022 19:45,24.12.2022 21:45,https://www.webinaries-videos.com/watch?v=Kreatywne-rozwiązania-w-marketingu-2089,https://meet.google.com/Kreatywne-rozwiązania-w-marketingu-2089
2090,Przygotowanie do egzaminów certyfikacyjnych,Nasz kompleksowy webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,49,256.8,7,469,24.12.2022 21:00,24.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-2090,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-2090
2091,Zastosowania Machine Learningu,Nasz skuteczny webinar 'zastosowania machine learningu'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,817,204.28,1,,25.12.2022 15:00,25.12.2022 17:15,https://www.webinaries-videos.com/watch?v=Zastosowania-Machine-Learningu-2091,https://meet.google.com/Zastosowania-Machine-Learningu-2091
2092,Zarządzanie projektami artystycznymi,Nasz innowacyjny webinar 'zarządzanie projektami artystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,792,193.09,3,781,25.12.2022 19:30,25.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-artystycznymi-2092,https://meet.google.com/Zarządzanie-projektami-artystycznymi-2092
2093,Zasady projektowania UX/UI,Nasz strategiczny webinar 'zasady projektowania ux/ui'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,952,74.3,1,,26.12.2022 07:00,26.12.2022 09:15,https://www.webinaries-videos.com/watch?v=Zasady-projektowania-UX/UI-2093,https://meet.google.com/Zasady-projektowania-UX/UI-2093
2094,Zarządzanie projektami rolniczymi,Nasz innowacyjny webinar 'zarządzanie projektami rolniczymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1155,213.54,1,,26.12.2022 09:45,26.12.2022 11:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-rolniczymi-2094,https://meet.google.com/Zarządzanie-projektami-rolniczymi-2094
2095,Zarządzanie projektami turystycznymi,Nasz strategiczny webinar 'zarządzanie projektami turystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1087,,1,,27.12.2022 07:00,27.12.2022 09:30,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-turystycznymi-2095,https://meet.google.com/Zarządzanie-projektami-turystycznymi-2095
2096,Zarządzanie projektami turystycznymi,Nasz praktyczny webinar 'zarządzanie projektami turystycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,1094,94.4,1,,27.12.2022 07:00,27.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-turystycznymi-2096,https://meet.google.com/Zarządzanie-projektami-turystycznymi-2096
2097,Zarządzanie projektami środowiskowymi,Nasz kompleksowy webinar 'zarządzanie projektami środowiskowymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,982,160.96,1,,27.12.2022 12:15,27.12.2022 13:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-środowiskowymi-2097,https://meet.google.com/Zarządzanie-projektami-środowiskowymi-2097
2098,Zarządzanie Czasem,Nasz strategiczny webinar 'zarządzanie czasem'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,245,223.17,5,732,28.12.2022 07:00,28.12.2022 07:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-Czasem-2098,https://meet.google.com/Zarządzanie-Czasem-2098
2099,Zarządzanie projektami politycznymi,Nasz innowacyjny webinar 'zarządzanie projektami politycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,157,57.24,2,138,29.12.2022 07:00,29.12.2022 08:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-politycznymi-2099,https://meet.google.com/Zarządzanie-projektami-politycznymi-2099
2100,Zarządzanie jakością,Nasz innowacyjny webinar 'zarządzanie jakością'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,475,,1,,30.12.2022 07:00,30.12.2022 09:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-jakością-2100,https://meet.google.com/Zarządzanie-jakością-2100
2101,Zarządzanie łańcuchem dostaw,Nasz dynamiczny webinar 'zarządzanie łańcuchem dostaw'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,345,182.34,6,806,30.12.2022 07:00,30.12.2022 07:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-łańcuchem-dostaw-2101,https://meet.google.com/Zarządzanie-łańcuchem-dostaw-2101
2102,Zarządzanie finansami,Nasz innowacyjny webinar 'zarządzanie finansami'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,49,160.02,1,,30.12.2022 21:00,30.12.2022 22:00,https://www.webinaries-videos.com/watch?v=Zarządzanie-finansami-2102,https://meet.google.com/Zarządzanie-finansami-2102
2103,Zarządzanie projektami politycznymi,Nasz praktyczny webinar 'zarządzanie projektami politycznymi'. Dołącz aby rozwijać swoje umiejętności i być na bieżąco w dziedzinie.,475,119.52,1,,31.12.2022 07:30,31.12.2022 08:45,https://www.webinaries-videos.com/watch?v=Zarządzanie-projektami-politycznymi-2103,https://meet.google.com/Zarządzanie-projektami-politycznymi-2103
