DetailID,OrderID,ActivityID,TypeOfActivity,Price,PaidDate,PaymentStatus
42094,13702,3408,1,0,2024-02-16 07:03:00,udane
42095,13702,3477,1,134.32,2024-02-16 07:10:00,udane
42096,13703,3627,1,0,2024-06-06 21:01:00,udane
42097,13703,3785,1,226.59,2024-06-06 21:07:00,udane
42098,13704,3922,1,220.58,2024-09-20 18:49:00,udane
42099,13704,3969,1,178.48,2024-09-20 18:48:00,udane
42100,13704,4012,1,200.02,2024-09-20 18:51:00,udane
42101,13704,4031,1,55.44,2024-09-20 18:49:00,udane
42102,13706,158,1,298.34,2021-02-04 15:08:00,udane
42103,13706,263,1,283.04,2021-02-04 15:04:00,udane
42104,13706,300,1,217.41,2021-02-04 15:07:00,udane
42105,13707,430,1,147.91,2021-05-14 16:51:00,udane
42106,13707,595,1,202.36,2021-05-14 16:53:00,udane
42107,13708,762,1,66.96,2021-08-27 16:09:00,udane
42108,13708,858,1,224.53,2021-08-27 16:07:00,udane
42109,13709,961,1,151.57,2021-10-30 08:46:00,udane
42110,13709,1015,1,137.13,2021-10-30 08:55:00,udane
42111,13709,1057,1,76.65,2021-10-30 08:46:00,udane
42112,13709,1070,1,244.38,2021-10-30 08:51:00,udane
42113,13710,1445,1,143.33,2022-04-18 07:02:00,udane
42114,13710,1494,1,285.92,2022-04-18 07:05:00,udane
42115,13710,1514,1,241.07,2022-04-18 07:09:00,udane
42116,13710,1520,1,130.27,2022-04-18 07:04:00,udane
42117,13711,1759,1,0,2022-08-05 12:53:00,udane
42118,13711,1768,1,251.24,2022-08-05 12:50:00,udane
42119,13711,1829,1,269.75,2022-08-05 12:49:00,udane
42120,13711,1906,1,88.04,2022-08-05 12:54:00,udane
42121,13712,1961,1,106.34,2022-10-08 13:36:00,udane
42122,13713,2150,1,0,2022-12-17 11:49:00,udane
42123,13713,2165,1,103.56,2022-12-17 11:46:00,udane
42124,13713,2210,1,239.16,2022-12-17 11:53:00,udane
42125,13713,2262,1,289.86,2022-12-17 11:46:00,udane
42126,13714,2388,1,295.54,2023-03-11 21:02:00,udane
42127,13714,2431,1,53.76,2023-03-11 21:02:00,udane
42128,13714,2504,1,81.67,2023-03-11 21:10:00,udane
42129,13715,2632,1,128.21,2023-06-29 07:01:00,udane
42130,13715,2786,1,237.18,2023-06-29 07:10:00,udane
42131,13716,2859,1,134.04,2023-08-22 07:01:00,udane
42132,13716,2866,1,130.38,2023-08-22 07:05:00,udane
42133,13716,2889,1,85.37,2023-08-22 07:02:00,udane
42134,13716,2922,1,240.49,2023-08-22 07:10:00,udane
42135,13716,2931,1,229.24,2023-08-22 07:05:00,udane
42136,13717,3078,1,126.29,2023-11-11 07:01:00,udane
42137,13718,3411,1,185.97,2024-03-20 18:02:00,udane
42138,13718,3487,1,149.61,2024-03-20 18:08:00,udane
42139,13718,3496,1,215.33,2024-03-20 18:06:00,udane
42140,13719,3632,1,137.7,2024-05-24 12:21:00,udane
42141,13719,3656,1,180.56,2024-05-24 12:25:00,udane
42142,13719,3793,1,173.46,2024-05-24 12:21:00,udane
42143,13720,120,2,620,2024-08-08 08:24:00,udane
42144,13720,3903,1,181.94,2024-08-08 08:19:00,udane
42145,13721,189,2,1169,2024-10-16 11:52:00,udane
42146,13721,4003,1,0,2024-10-16 11:52:00,udane
42147,13721,4021,1,219.63,2024-10-16 11:47:00,udane
42148,13721,4030,1,78.49,2024-10-16 11:55:00,udane
42149,13721,4035,1,278.66,2024-10-16 11:46:00,udane
42150,13722,4139,1,65.38,2024-11-29 14:16:00,udane
42151,13722,4154,1,0,2024-11-29 14:20:00,udane
42152,13722,4198,1,146.05,2024-11-29 14:21:00,udane
42153,13722,80,2,715,2024-11-29 14:19:00,udane
42154,13722,249,2,1075,2024-11-29 14:16:00,udane
42155,13722,4281,1,140.38,2024-11-29 14:24:00,udane
42156,13722,4305,1,114.69,2024-11-29 14:19:00,udane
42157,13724,372,1,193.96,2021-04-12 21:07:00,udane
42158,13724,528,1,78.13,2021-04-12 21:05:00,udane
42159,13725,608,1,224.51,2021-07-07 07:01:00,udane
42160,13725,694,1,105.25,2021-07-07 07:09:00,udane
42161,13725,729,1,262.41,2021-07-07 07:05:00,udane
42162,13725,758,1,0,2021-07-07 07:02:00,udane
42163,13726,852,1,67.46,2021-10-07 10:10:00,udane
42164,13726,872,1,114.26,2021-10-07 10:06:00,udane
42165,13726,949,1,127.62,2021-10-07 10:06:00,udane
42166,13726,1004,1,64.86,2021-10-07 10:01:00,udane
42167,13726,1030,1,92.88,2021-10-07 10:03:00,udane
42168,13727,1142,1,151.43,2021-12-28 21:25:00,udane
42169,13727,1237,1,0,2021-12-28 21:17:00,udane
42170,13728,1379,1,125.67,2022-03-15 10:55:00,udane
42171,13728,1485,1,191.4,2022-03-15 10:55:00,udane
42172,13728,1501,1,118.62,2022-03-15 10:54:00,udane
42173,13728,1509,1,165.31,2022-03-15 10:49:00,udane
42174,13728,1545,1,193.14,2022-03-15 10:50:00,udane
42175,13729,1580,1,83.93,2022-06-01 19:08:00,udane
42176,13729,1678,1,237.58,2022-06-01 19:08:00,udane
42177,13730,1830,1,220.74,2022-09-14 16:16:00,udane
42178,13730,1837,1,213.11,2022-09-14 16:21:00,udane
42179,13730,1961,1,106.34,2022-09-14 16:25:00,udane
42180,13730,1982,1,0,2022-09-14 16:25:00,udane
42181,13731,2088,1,224.28,2022-12-04 16:25:00,udane
42182,13731,2247,1,212.13,2022-12-04 16:17:00,udane
42183,13732,2308,1,123.53,2023-02-22 21:06:00,udane
42184,13732,2397,1,238.34,2023-02-22 21:04:00,udane
42185,13733,2597,1,263.39,2023-05-27 07:06:00,udane
42186,13733,2641,1,112.42,2023-05-27 07:03:00,udane
42187,13733,2652,1,179.08,2023-05-27 07:01:00,udane
42188,13733,2675,1,62.17,2023-05-27 07:06:00,udane
42189,13733,2686,1,256.6,2023-05-27 07:08:00,udane
42190,13734,2747,1,151.94,2023-08-03 21:07:00,udane
42191,13734,2873,1,140.0,2023-08-03 21:01:00,udane
42192,13734,2874,1,279.71,2023-08-03 21:06:00,udane
42193,13734,2887,1,220.82,2023-08-03 21:03:00,udane
42194,13735,3179,1,137.36,2024-01-01 07:06:00,udane
42195,13736,3425,1,214.56,2024-03-29 07:10:00,udane
42196,13736,3429,1,109.74,2024-03-29 07:08:00,udane
42197,13736,3513,1,0,2024-03-29 07:03:00,udane
42198,13736,228,2,1110,2024-03-29 07:03:00,udane
42199,13736,3552,1,261.24,2024-03-29 07:01:00,udane
42200,13737,3639,1,85.16,2024-06-06 13:06:00,udane
42201,13737,226,2,1395,2024-06-06 13:08:00,udane
42202,13737,3785,1,226.59,2024-06-06 13:05:00,udane
42203,13737,3793,1,173.46,2024-06-06 13:09:00,udane
42204,13738,3874,1,210.66,2024-09-11 18:52:00,udane
42205,13738,3889,1,91.66,2024-09-11 18:53:00,udane
42206,13738,3925,1,264.62,2024-09-11 18:49:00,udane
42207,13738,3937,1,85.9,2024-09-11 18:48:00,udane
42208,13738,3947,1,253.01,2024-09-11 18:46:00,udane
42209,13738,3948,1,53.84,2024-09-11 18:55:00,udane
42210,13738,3972,1,278.71,2024-09-11 18:51:00,udane
42211,13738,4013,1,50.3,2024-09-11 18:49:00,udane
42212,13738,4037,1,273.51,2024-09-11 18:54:00,udane
42213,13739,4062,1,143.96,2024-10-28 21:03:00,udane
42214,13739,4077,1,146.06,2024-10-28 21:06:00,udane
42215,13739,4084,1,201.18,2024-10-28 21:09:00,udane
42216,13739,4105,1,240.07,2024-10-28 21:05:00,udane
42217,13739,4178,1,162.67,2024-10-28 21:05:00,udane
42218,13739,4179,1,242.97,2024-10-28 21:04:00,udane
42219,13739,4200,1,209.81,2024-10-28 21:05:00,udane
42220,13741,5,1,77.77,2020-12-21 20:38:00,udane
42221,13741,106,1,66.43,2020-12-21 20:36:00,udane
42222,13742,194,1,186.99,2021-02-04 15:08:00,udane
42223,13742,318,1,54.76,2021-02-04 15:07:00,udane
42224,13743,416,1,88.95,2021-05-04 07:04:00,udane
42225,13743,487,1,256.2,2021-05-04 07:05:00,udane
42226,13743,527,1,170.21,2021-05-04 07:09:00,udane
42227,13743,559,1,242.27,2021-05-04 07:02:00,udane
42228,13743,574,1,213.38,2021-05-04 07:07:00,udane
42229,13744,623,1,110.99,2021-07-10 17:32:00,udane
42230,13744,746,1,56.53,2021-07-10 17:35:00,udane
42231,13745,845,1,79.58,2021-10-14 18:55:00,udane
42232,13745,857,1,68.26,2021-10-14 18:49:00,udane
42233,13745,866,1,127.25,2021-10-14 18:53:00,udane
42234,13745,990,1,142.32,2021-10-14 18:50:00,udane
42235,13745,994,1,111.77,2021-10-14 18:50:00,udane
42236,13745,7,2,579,2021-10-14 18:47:00,udane
42237,13745,1023,1,194.77,2021-10-14 18:49:00,udane
42238,13746,1113,1,174.58,2022-01-08 18:01:00,udane
42239,13746,1119,1,247.28,2022-01-08 18:07:00,udane
42240,13746,1254,1,104.6,2022-01-08 18:05:00,udane
42241,13747,1292,1,88.35,2022-02-18 15:18:00,udane
42242,13747,1402,1,281.23,2022-02-18 15:24:00,udane
42243,13747,1438,1,190.38,2022-02-18 15:19:00,udane
42244,13748,1467,1,100.11,2022-05-04 13:08:00,udane
42245,13748,1524,1,59.02,2022-05-04 13:02:00,udane
42246,13749,1660,1,216.21,2022-07-04 21:10:00,udane
42247,13749,1808,1,223.06,2022-07-04 21:04:00,udane
42248,13750,1944,1,242.83,2022-10-28 14:23:00,udane
42249,13750,2023,1,244.79,2022-10-28 14:16:00,udane
42250,13751,55,2,1200,2023-01-01 08:46:00,udane
42251,13751,2218,1,284.21,2023-01-01 08:48:00,udane
42252,13751,2230,1,267.3,2023-01-01 08:55:00,udane
42253,13752,2353,1,274.45,2023-03-08 21:08:00,udane
42254,13752,2433,1,118.64,2023-03-08 21:07:00,udane
42255,13753,2549,1,70.47,2023-05-09 07:02:00,udane
42256,13753,2594,1,132.86,2023-05-09 07:03:00,udane
42257,13753,2621,1,236.59,2023-05-09 07:08:00,udane
42258,13753,2642,1,105.5,2023-05-09 07:03:00,udane
42259,13754,2865,1,172.45,2023-09-03 16:34:00,udane
42260,13754,2867,1,244.3,2023-09-03 16:34:00,udane
42261,13754,2923,1,277.18,2023-09-03 16:33:00,udane
42262,13754,2925,1,184.56,2023-09-03 16:32:00,udane
42263,13755,3282,1,230.26,2024-02-03 07:09:00,udane
42264,13755,3402,1,241.82,2024-02-03 07:07:00,udane
42265,13756,3538,1,210.63,2024-04-28 09:02:00,udane
42266,13756,3666,1,117.71,2024-04-28 09:03:00,udane
42267,13756,3700,1,267.74,2024-04-28 09:04:00,udane
42268,13757,3857,1,131.44,2024-09-03 20:18:00,udane
42269,13757,246,2,1030,2024-09-03 20:21:00,udane
42270,13757,3867,1,168.14,2024-09-03 20:16:00,udane
42271,13757,4032,1,256.94,2024-09-03 20:23:00,udane
42272,13758,4057,1,159.14,2024-11-03 11:38:00,udane
42273,13760,91,1,0,2021-01-23 09:20:00,udane
42274,13760,140,2,1159,2021-01-23 09:17:00,udane
42275,13760,161,1,165.13,2021-01-23 09:18:00,udane
42276,13761,278,1,260.91,2021-03-31 09:46:00,udane
42277,13761,284,1,69.46,2021-03-31 09:53:00,udane
42278,13761,326,1,151.05,2021-03-31 09:51:00,udane
42279,13761,342,1,0,2021-03-31 09:53:00,udane
42280,13761,362,1,224.63,2021-03-31 09:52:00,udane
42281,13761,371,1,274.07,2021-03-31 09:54:00,udane
42282,13761,399,1,128.16,2021-03-31 09:51:00,udane
42283,13762,582,1,217.82,2021-07-02 12:07:00,udane
42284,13762,738,1,153.27,2021-07-02 12:09:00,udane
42285,13763,803,1,0,2021-09-10 12:17:00,udane
42286,13763,957,1,50.07,2021-09-10 12:18:00,udane
42287,13764,1029,1,0,2021-12-13 07:03:00,udane
42288,13764,1130,1,195.01,2021-12-13 07:10:00,udane
42289,13765,1215,1,208.44,2022-02-01 14:18:00,udane
42290,13765,1219,1,165.78,2022-02-01 14:18:00,udane
42291,13765,1232,1,228.73,2022-02-01 14:23:00,udane
42292,13765,1251,1,171.7,2022-02-01 14:25:00,udane
42293,13766,1523,1,254.79,2022-05-03 07:01:00,udane
42294,13766,1610,1,142.18,2022-05-03 07:02:00,udane
42295,13767,1927,1,0,2022-09-27 14:47:00,udane
42296,13767,1972,1,148.5,2022-09-27 14:54:00,udane
42297,13768,2263,1,93.52,2023-02-05 10:16:00,udane
42298,13768,2306,1,160.65,2023-02-05 10:23:00,udane
42299,13768,2341,1,111.9,2023-02-05 10:20:00,udane
42300,13768,2342,1,62.06,2023-02-05 10:20:00,udane
42301,13769,2424,1,274.62,2023-03-24 07:08:00,udane
42302,13769,2499,1,0,2023-03-24 07:02:00,udane
42303,13769,2567,1,82.24,2023-03-24 07:09:00,udane
42304,13770,2708,1,132.16,2023-07-12 15:16:00,udane
42305,13771,2951,1,0,2023-09-28 12:17:00,udane
42306,13771,2971,1,169.78,2023-09-28 12:23:00,udane
42307,13771,2982,1,116.58,2023-09-28 12:22:00,udane
42308,13771,3057,1,127.02,2023-09-28 12:18:00,udane
42309,13771,3111,1,186.13,2023-09-28 12:23:00,udane
42310,13772,3206,1,125.77,2024-01-10 13:22:00,udane
42311,13772,3298,1,55.66,2024-01-10 13:18:00,udane
42312,13772,3381,1,176.75,2024-01-10 13:20:00,udane
42313,13773,3585,1,171.31,2024-05-25 07:07:00,udane
42314,13773,3592,1,262.85,2024-05-25 07:08:00,udane
42315,13773,3704,1,152.1,2024-05-25 07:09:00,udane
42316,13774,3757,1,221.39,2024-07-16 07:05:00,udane
42317,13774,3788,1,224.18,2024-07-16 07:05:00,udane
42318,13774,3831,1,137.81,2024-07-16 07:08:00,udane
42319,13775,3947,1,253.01,2024-09-24 07:09:00,udane
42320,13775,3975,1,56.66,2024-09-24 07:01:00,udane
42321,13776,4118,1,209.49,2024-11-30 07:10:00,udane
42322,13776,4228,1,224.96,2024-11-30 07:03:00,udane
42323,13778,192,1,88.51,2021-02-08 21:02:00,udane
42324,13778,347,1,222.75,2021-02-08 21:01:00,udane
42325,13779,619,1,254.46,2021-07-14 11:50:00,udane
42326,13779,637,1,74.22,2021-07-14 11:46:00,udane
42327,13779,657,1,225.42,2021-07-14 11:55:00,udane
42328,13780,863,1,224.13,2021-10-10 07:05:00,udane
42329,13780,926,1,213.44,2021-10-10 07:01:00,udane
42330,13780,987,1,97.49,2021-10-10 07:08:00,udane
42331,13780,1028,1,82.68,2021-10-10 07:03:00,udane
42332,13781,1157,1,291.67,2021-12-28 07:05:00,udane
42333,13781,1184,1,172.69,2021-12-28 07:06:00,udane
42334,13781,1238,1,275.12,2021-12-28 07:08:00,udane
42335,13781,1294,1,256.27,2021-12-28 07:05:00,udane
42336,13782,1346,1,275.15,2022-03-03 07:05:00,udane
42337,13782,1377,1,143.51,2022-03-03 07:09:00,udane
42338,13783,1723,1,233.81,2022-07-15 21:22:00,udane
42339,13783,1800,1,231.24,2022-07-15 21:19:00,udane
42340,13783,1825,1,108.44,2022-07-15 21:22:00,udane
42341,13784,1902,1,298.79,2022-10-01 07:01:00,udane
42342,13784,1999,1,163.37,2022-10-01 07:04:00,udane
42343,13784,2012,1,60.46,2022-10-01 07:04:00,udane
42344,13784,2021,1,110.26,2022-10-01 07:02:00,udane
42345,13785,2098,1,223.17,2022-11-27 07:07:00,udane
42346,13785,2110,1,143.4,2022-11-27 07:07:00,udane
42347,13785,2131,1,80.63,2022-11-27 07:07:00,udane
42348,13785,2168,1,236.16,2022-11-27 07:02:00,udane
42349,13785,2224,1,249.47,2022-11-27 07:03:00,udane
42350,13786,2301,1,131.52,2023-02-13 21:01:00,udane
42351,13786,2384,1,84.86,2023-02-13 21:10:00,udane
42352,13787,2578,1,270.33,2023-05-31 08:49:00,udane
42353,13787,2641,1,112.42,2023-05-31 08:52:00,udane
42354,13787,2663,1,141.66,2023-05-31 08:47:00,udane
42355,13787,2698,1,238.84,2023-05-31 08:52:00,udane
42356,13788,2827,1,199.64,2023-09-05 16:53:00,udane
42357,13788,2875,1,105.58,2023-09-05 16:53:00,udane
42358,13788,2901,1,165.29,2023-09-05 16:47:00,udane
42359,13789,3111,1,186.13,2023-12-09 14:09:00,udane
42360,13789,3133,1,69.14,2023-12-09 14:03:00,udane
42361,13789,3135,1,170.95,2023-12-09 14:09:00,udane
42362,13789,3278,1,128.07,2023-12-09 14:06:00,udane
42363,13789,3284,1,0,2023-12-09 14:03:00,udane
42364,13790,3320,1,191.18,2024-02-22 21:05:00,udane
42365,13790,3370,1,232.28,2024-02-22 21:04:00,udane
42366,13791,228,2,1110,2024-05-06 09:20:00,udane
42367,13791,3545,1,73.4,2024-05-06 09:22:00,udane
42368,13791,3663,1,114.86,2024-05-06 09:18:00,udane
42369,13791,3667,1,228.57,2024-05-06 09:16:00,udane
42370,13791,3668,1,271.71,2024-05-06 09:17:00,udane
42371,13791,3678,1,140.95,2024-05-06 09:25:00,udane
42372,13792,3793,1,173.46,2024-07-17 07:08:00,udane
42373,13792,3825,1,94.6,2024-07-17 07:08:00,udane
42374,13792,3900,1,151.24,2024-07-17 07:02:00,udane
42375,13792,3945,1,184.36,2024-07-17 07:10:00,udane
42376,13793,3996,1,238.65,2024-10-01 07:06:00,udane
42377,13793,4026,1,233.32,2024-10-01 07:10:00,udane
42378,13793,4031,1,55.44,2024-10-01 07:08:00,udane
42379,13793,4049,1,58.21,2024-10-01 07:03:00,udane
42380,13793,4064,1,82.12,2024-10-01 07:06:00,udane
42381,13794,4173,1,140.13,2024-12-30 09:32:00,udane
42382,13794,4201,1,219.62,2024-12-30 09:33:00,udane
42383,13794,4202,1,133.47,2024-12-30 09:40:00,udane
42384,13794,4255,1,272.51,2024-12-30 09:36:00,udane
42385,13796,201,1,151.3,2021-03-05 07:05:00,udane
42386,13796,312,1,187.96,2021-03-05 07:02:00,udane
42387,13796,324,1,0,2021-03-05 07:07:00,udane
42388,13797,436,1,238.23,2021-05-22 21:50:00,udane
42389,13797,574,1,213.38,2021-05-22 21:46:00,udane
42390,13798,681,1,294.19,2021-08-06 21:31:00,udane
42391,13798,770,1,131.32,2021-08-06 21:32:00,udane
42392,13798,810,1,105.77,2021-08-06 21:33:00,udane
42393,13799,870,1,171.89,2021-10-22 07:07:00,udane
42394,13799,892,1,56.63,2021-10-22 07:05:00,udane
42395,13799,906,1,171.57,2021-10-22 07:05:00,udane
42396,13799,944,1,99.83,2021-10-22 07:10:00,udane
42397,13799,980,1,268.36,2021-10-22 07:09:00,udane
42398,13799,1014,1,153.21,2021-10-22 07:07:00,udane
42399,13799,1022,1,93.25,2021-10-22 07:09:00,udane
42400,13800,1246,1,187.3,2022-01-27 07:03:00,udane
42401,13801,1467,1,100.11,2022-04-16 13:03:00,udane
42402,13801,1555,1,56.92,2022-04-16 13:06:00,udane
42403,13801,1576,1,249.54,2022-04-16 13:05:00,udane
42404,13801,1600,1,87.1,2022-04-16 13:04:00,udane
42405,13801,1610,1,142.18,2022-04-16 13:04:00,udane
42406,13801,1635,1,137.73,2022-04-16 13:07:00,udane
42407,13802,1694,1,53.26,2022-07-03 10:48:00,udane
42408,13802,1702,1,212.97,2022-07-03 10:46:00,udane
42409,13802,52,2,495,2022-07-03 10:51:00,udane
42410,13802,76,2,1480,2022-07-03 10:55:00,udane
42411,13802,1813,1,277.03,2022-07-03 10:48:00,udane
42412,13803,1875,1,286.85,2022-09-08 07:02:00,udane
42413,13803,1890,1,111.75,2022-09-08 07:09:00,udane
42414,13803,2030,1,101.86,2022-09-08 07:02:00,udane
42415,13804,2097,1,160.96,2022-11-18 12:24:00,udane
42416,13804,2187,1,224.55,2022-11-18 12:22:00,udane
42417,13805,2265,1,291.86,2023-01-28 09:40:00,udane
42418,13805,170,2,1400,2023-01-28 09:34:00,udane
42419,13805,2344,1,174.03,2023-01-28 09:36:00,udane
42420,13805,2382,1,122.89,2023-01-28 09:32:00,udane
42421,13805,2388,1,295.54,2023-01-28 09:40:00,udane
42422,13805,2396,1,129.02,2023-01-28 09:36:00,udane
42423,13805,46,2,1515,2023-01-28 09:31:00,udane
42424,13806,2541,1,69.45,2023-05-11 08:35:00,udane
42425,13806,2614,1,210.2,2023-05-11 08:37:00,udane
42426,13806,2664,1,88.44,2023-05-11 08:37:00,udane
42427,13807,2697,1,297.61,2023-07-01 07:10:00,udane
42428,13807,2732,1,69.96,2023-07-01 07:05:00,udane
42429,13807,2813,1,183.78,2023-07-01 07:01:00,udane
42430,13808,3022,1,242.96,2023-11-18 12:19:00,udane
42431,13808,3180,1,0,2023-11-18 12:16:00,udane
42432,13809,3240,1,285.39,2024-01-04 07:07:00,udane
42433,13809,3339,1,0,2024-01-04 07:07:00,udane
42434,13809,3370,1,232.28,2024-01-04 07:02:00,udane
42435,13809,3389,1,181.25,2024-01-04 07:02:00,udane
42436,13810,3459,1,103.83,2024-03-18 11:04:00,udane
42437,13810,3508,1,210.17,2024-03-18 11:04:00,udane
42438,13810,3525,1,264.49,2024-03-18 11:06:00,udane
42439,13810,3540,1,250.92,2024-03-18 11:04:00,udane
42440,13810,3598,1,95.67,2024-03-18 11:04:00,udane
42441,13811,3661,1,241.84,2024-05-30 14:16:00,udane
42442,13811,3706,1,52.24,2024-05-30 14:25:00,udane
42443,13811,3725,1,74.55,2024-05-30 14:21:00,udane
42444,13811,3744,1,237.78,2024-05-30 14:20:00,udane
42445,13811,3796,1,144.56,2024-05-30 14:18:00,udane
42446,13811,3804,1,188.28,2024-05-30 14:16:00,udane
42447,13812,3829,1,139.74,2024-08-21 07:04:00,udane
42448,13813,4099,1,248.14,2024-11-03 09:02:00,udane
42449,13813,4130,1,235.84,2024-11-03 09:05:00,udane
42450,13813,4138,1,53.61,2024-11-03 09:10:00,udane
42451,13813,4185,1,282.7,2024-11-03 09:09:00,udane
42452,13813,4243,1,85.42,2024-11-03 09:06:00,udane
42453,13813,4256,1,160.14,2024-11-03 09:07:00,udane
42454,13815,14,1,257.26,2020-12-23 07:05:00,udane
42455,13815,15,1,256.85,2020-12-23 07:02:00,udane
42456,13815,86,2,1419,2020-12-23 07:07:00,udane
42457,13816,224,1,225.58,2021-03-04 20:52:00,udane
42458,13816,251,1,192.8,2021-03-04 20:46:00,udane
42459,13816,311,1,137.83,2021-03-04 20:51:00,udane
42460,13816,356,1,274.6,2021-03-04 20:52:00,udane
42461,13816,372,1,193.96,2021-03-04 20:51:00,udane
42462,13817,554,1,0,2021-06-28 21:07:00,udane
42463,13817,717,1,161.21,2021-06-28 21:02:00,udane
42464,13818,814,1,206.71,2021-09-06 15:19:00,udane
42465,13818,830,1,78.52,2021-09-06 15:22:00,udane
42466,13818,890,1,84.94,2021-09-06 15:22:00,udane
42467,13818,892,1,56.63,2021-09-06 15:16:00,udane
42468,13818,962,1,79.1,2021-09-06 15:16:00,udane
42469,13819,993,1,158.63,2021-11-24 13:46:00,udane
42470,13819,1049,1,251.27,2021-11-24 13:52:00,udane
42471,13819,1109,1,102.83,2021-11-24 13:50:00,udane
42472,13819,1174,1,135.28,2021-11-24 13:49:00,udane
42473,13820,1232,1,228.73,2022-02-16 21:07:00,udane
42474,13820,1237,1,0,2022-02-16 21:04:00,udane
42475,13820,1366,1,271.85,2022-02-16 21:01:00,udane
42476,13821,1435,1,0,2022-04-16 07:08:00,udane
42477,13821,1459,1,85.71,2022-04-16 07:01:00,udane
42478,13821,1478,1,245.75,2022-04-16 07:10:00,udane
42479,13821,1516,1,266.35,2022-04-16 07:10:00,udane
42480,13821,1626,1,212.7,2022-04-16 07:01:00,udane
42481,13822,1768,1,251.24,2022-07-26 07:01:00,udane
42482,13822,1770,1,202.24,2022-07-26 07:05:00,udane
42483,13822,1807,1,266.7,2022-07-26 07:04:00,udane
42484,13822,1848,1,299.82,2022-07-26 07:05:00,udane
42485,13823,1938,1,0,2022-09-28 07:01:00,udane
42486,13823,2035,1,167.23,2022-09-28 07:06:00,udane
42487,13823,2111,1,165.29,2022-09-28 07:10:00,udane
42488,13824,2138,1,0,2022-12-16 18:18:00,udane
42489,13824,2172,1,152.29,2022-12-16 18:23:00,udane
42490,13824,2182,1,182.63,2022-12-16 18:22:00,udane
42491,13825,2347,1,74.09,2023-02-24 07:47:00,udane
42492,13825,2408,1,51.92,2023-02-24 07:52:00,udane
42493,13826,2560,1,162.8,2023-05-03 07:03:00,udane
42494,13826,2562,1,92.36,2023-05-03 07:05:00,udane
42495,13826,2581,1,154.25,2023-05-03 07:04:00,udane
42496,13826,2587,1,277.74,2023-05-03 07:07:00,udane
42497,13826,2644,1,132.77,2023-05-03 07:06:00,udane
42498,13826,2676,1,113.1,2023-05-03 07:10:00,udane
42499,13827,2766,1,205.34,2023-07-27 16:08:00,udane
42500,13827,2784,1,81.38,2023-07-27 16:07:00,udane
42501,13827,2872,1,294.16,2023-07-27 16:09:00,udane
42502,13828,2976,1,147.81,2023-10-14 07:03:00,udane
42503,13828,3036,1,176.79,2023-10-14 07:01:00,udane
42504,13828,3110,1,0,2023-10-14 07:09:00,udane
42505,13829,3183,1,88.56,2024-01-10 19:55:00,udane
42506,13829,3202,1,221.22,2024-01-10 19:49:00,udane
42507,13829,3278,1,128.07,2024-01-10 19:52:00,udane
42508,13829,3332,1,0,2024-01-10 19:51:00,udane
42509,13830,3392,1,219.61,2024-03-19 11:06:00,udane
42510,13830,3486,1,242.53,2024-03-19 11:08:00,udane
42511,13830,3534,1,243.69,2024-03-19 11:04:00,udane
42512,13830,3536,1,229.41,2024-03-19 11:07:00,udane
42513,13831,3602,1,0,2024-05-28 11:39:00,udane
42514,13831,184,2,719,2024-05-28 11:31:00,udane
42515,13832,3856,1,53.54,2024-08-27 07:07:00,udane
42516,13832,3884,1,74.2,2024-08-27 07:06:00,udane
42517,13832,3888,1,154.01,2024-08-27 07:05:00,udane
42518,13832,3904,1,245.5,2024-08-27 07:09:00,udane
42519,13833,4119,1,261.26,2024-12-09 07:04:00,udane
42520,13833,4148,1,85.72,2024-12-09 07:03:00,udane
42521,13835,81,1,277.32,2021-01-06 19:17:00,udane
42522,13835,42,2,1285,2021-01-06 19:18:00,udane
42523,13836,321,1,151.92,2021-03-21 11:32:00,udane
42524,13836,388,1,62.51,2021-03-21 11:36:00,udane
42525,13836,425,1,106.04,2021-03-21 11:37:00,udane
42526,13836,435,1,100.82,2021-03-21 11:34:00,udane
42527,13837,529,1,259.5,2021-06-16 17:01:00,udane
42528,13838,826,1,174.23,2021-10-07 07:35:00,udane
42529,13838,856,1,132.33,2021-10-07 07:32:00,udane
42530,13839,1079,1,241.98,2021-12-27 18:18:00,udane
42531,13839,1093,1,289.12,2021-12-27 18:24:00,udane
42532,13839,1142,1,151.43,2021-12-27 18:25:00,udane
42533,13839,1197,1,149.5,2021-12-27 18:17:00,udane
42534,13839,1198,1,61.95,2021-12-27 18:25:00,udane
42535,13840,44,2,1255,2022-04-28 13:06:00,udane
42536,13840,1527,1,0,2022-04-28 13:01:00,udane
42537,13840,1528,1,0,2022-04-28 13:08:00,udane
42538,13841,1659,1,158.06,2022-07-05 20:21:00,udane
42539,13841,1695,1,105.17,2022-07-05 20:24:00,udane
42540,13841,1704,1,0,2022-07-05 20:17:00,udane
42541,13841,1763,1,261.9,2022-07-05 20:18:00,udane
42542,13841,1786,1,0,2022-07-05 20:23:00,udane
42543,13842,1837,1,213.11,2022-09-19 17:20:00,udane
42544,13843,2034,1,152.34,2022-11-19 19:20:00,udane
42545,13843,2037,1,161.58,2022-11-19 19:19:00,udane
42546,13843,2096,1,94.4,2022-11-19 19:21:00,udane
42547,13843,2160,1,173.29,2022-11-19 19:16:00,udane
42548,13844,2242,1,0,2023-01-11 15:20:00,udane
42549,13844,2283,1,132.82,2023-01-11 15:18:00,udane
