WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
3094,Programowanie w Pythonie - praktyczne ws,Nasz skuteczny webinar 'programowanie w pythonie - praktyczne wskazówki'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,249.4900,1,,2023-12-21 11:30:00.000,2023-12-21 14:15:00.000,https://www.webinaries-videos.com/watch?v=Programowanie-w-Pythonie---praktyczne-wskazówki-3094,https://meet.google.com/Programowanie-w-Pythonie---praktyczne-wskazówki-3094
3095,Zarzadzanie projektami srodowiskowymi,Nasz kompleksowy webinar 'zarzadzanie projektami srodowiskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1004,279.3400,1,,2023-12-21 15:15:00.000,2023-12-21 16:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-srodowiskowymi-3095,https://meet.google.com/Zarzadzanie-projektami-srodowiskowymi-3095
3096,Zarzadzanie projektami zdrowotnymi,Nasz dynamiczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,273.5800,1,,2023-12-21 18:00:00.000,2023-12-21 19:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-3096,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-3096
3097,Nowoczesne technologie,Nasz innowacyjny webinar 'nowoczesne technologie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,99.3000,1,,2023-12-22 07:00:00.000,2023-12-22 09:30:00.000,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-3097,https://meet.google.com/Nowoczesne-technologie-3097
3098,Zarzadzanie projektami rolniczymi,Nasz innowacyjny webinar 'zarzadzanie projektami rolniczymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,333,166.0200,1,,2023-12-23 16:00:00.000,2023-12-23 16:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-rolniczymi-3098,https://meet.google.com/Zarzadzanie-projektami-rolniczymi-3098
3099,Zarzadzanie projektami energetycznymi,Nasz praktyczny webinar 'zarzadzanie projektami energetycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,345,276.9900,9,685,2023-12-24 16:15:00.000,2023-12-24 19:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-energetycznymi-3099,https://meet.google.com/Zarzadzanie-projektami-energetycznymi-3099
3100,Zarzadzanie projektami,Nasz innowacyjny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,217.5200,1,,2023-12-24 21:00:00.000,2023-12-24 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-3100,https://meet.google.com/Zarzadzanie-projektami-3100
3101,Kreatywne myslenie,Nasz strategiczny webinar 'kreatywne myslenie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,,10,993,2023-12-25 07:00:00.000,2023-12-25 08:30:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-myslenie-3101,https://meet.google.com/Kreatywne-myslenie-3101
3102,Zarzadzanie relacjami z klientami,Nasz skuteczny webinar 'zarzadzanie relacjami z klientami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,192,159.1800,6,806,2023-12-25 07:00:00.000,2023-12-25 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-relacjami-z-klientami-3102,https://meet.google.com/Zarzadzanie-relacjami-z-klientami-3102
3103,Zarzadzanie projektami,Nasz skuteczny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,82.8500,2,486,2023-12-25 09:45:00.000,2023-12-25 11:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-3103,https://meet.google.com/Zarzadzanie-projektami-3103
3104,Rozwój osobisty,Nasz zaawansowany webinar 'rozwój osobisty'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,333,227.4900,2,486,2023-12-26 07:00:00.000,2023-12-26 09:15:00.000,https://www.webinaries-videos.com/watch?v=Rozwój-osobisty-3104,https://meet.google.com/Rozwój-osobisty-3104
3105,Zarzadzanie projektami zdrowotnymi,Nasz skuteczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,167.4900,1,,2023-12-26 07:00:00.000,2023-12-26 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-3105,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-3105
3106,Zastosowania AI,Nasz innowacyjny webinar 'zastosowania ai'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,668,227.4700,1,,2023-12-26 10:00:00.000,2023-12-26 12:00:00.000,https://www.webinaries-videos.com/watch?v=Zastosowania-AI-3106,https://meet.google.com/Zastosowania-AI-3106
3107,Zarzadzanie projektami wojskowymi,Nasz zaawansowany webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,110.1200,1,,2023-12-26 10:45:00.000,2023-12-26 12:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-3107,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-3107
3108,Zarzadzanie ryzykiem,Nasz dynamiczny webinar 'zarzadzanie ryzykiem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,220.8100,1,,2023-12-26 16:30:00.000,2023-12-26 18:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-ryzykiem-3108,https://meet.google.com/Zarzadzanie-ryzykiem-3108
3109,Zarzadzanie projektami medialnymi,Nasz innowacyjny webinar 'zarzadzanie projektami medialnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,132.7600,1,,2023-12-26 21:00:00.000,2023-12-26 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-medialnymi-3109,https://meet.google.com/Zarzadzanie-projektami-medialnymi-3109
3110,Zarzadzanie projektami zdrowotnymi,Nasz strategiczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,,1,,2023-12-27 07:15:00.000,2023-12-27 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-3110,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-3110
3111,Zarzadzanie projektami transportowymi,Nasz innowacyjny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,186.1300,1,,2023-12-27 14:00:00.000,2023-12-27 16:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-3111,https://meet.google.com/Zarzadzanie-projektami-transportowymi-3111
3112,Zarzadzanie projektami zdrowotnymi,Nasz strategiczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,279.7000,1,,2023-12-28 07:00:00.000,2023-12-28 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-3112,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-3112
3113,Przywództwo,Nasz zaawansowany webinar 'przywództwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,687,131.6800,1,,2023-12-28 11:30:00.000,2023-12-28 13:00:00.000,https://www.webinaries-videos.com/watch?v=Przywództwo-3113,https://meet.google.com/Przywództwo-3113
3114,Zarzadzanie projektami eventowymi,Nasz innowacyjny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,147.9900,1,,2023-12-28 11:45:00.000,2023-12-28 13:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-3114,https://meet.google.com/Zarzadzanie-projektami-eventowymi-3114
3115,Zarzadzanie projektami budowlanymi,Nasz kompleksowy webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,514,154.1900,1,,2023-12-29 07:00:00.000,2023-12-29 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-3115,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-3115
3116,Transformacja Cyfrowa,Nasz kompleksowy webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,423,,1,,2023-12-31 18:30:00.000,2023-12-31 19:30:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-3116,https://meet.google.com/Transformacja-Cyfrowa-3116
3117,Zarzadzanie projektami eventowymi,Nasz skuteczny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,58.8200,1,,2023-12-31 19:30:00.000,2023-12-31 21:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-3117,https://meet.google.com/Zarzadzanie-projektami-eventowymi-3117
3118,Przywództwo,Nasz innowacyjny webinar 'przywództwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,263.8300,1,,2024-01-01 07:00:00.000,2024-01-01 07:45:00.000,https://www.webinaries-videos.com/watch?v=Przywództwo-3118,https://meet.google.com/Przywództwo-3118
3119,Zarzadzanie projektami politycznymi,Nasz praktyczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,76.0200,1,,2024-01-01 19:30:00.000,2024-01-01 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-3119,https://meet.google.com/Zarzadzanie-projektami-politycznymi-3119
3120,Transformacja Cyfrowa,Nasz kompleksowy webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,229.3500,1,,2024-01-02 07:30:00.000,2024-01-02 10:00:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-3120,https://meet.google.com/Transformacja-Cyfrowa-3120
3121,Zarzadzanie projektami politycznymi,Nasz innowacyjny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,163.0200,1,,2024-01-02 21:00:00.000,2024-01-02 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-3121,https://meet.google.com/Zarzadzanie-projektami-politycznymi-3121
3122,Zarzadzanie projektami srodowiskowymi,Nasz strategiczny webinar 'zarzadzanie projektami srodowiskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,,1,,2024-01-03 07:00:00.000,2024-01-03 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-srodowiskowymi-3122,https://meet.google.com/Zarzadzanie-projektami-srodowiskowymi-3122
3123,Marketing,Nasz innowacyjny webinar 'marketing'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,185.2800,1,,2024-01-03 07:00:00.000,2024-01-03 09:15:00.000,https://www.webinaries-videos.com/watch?v=Marketing-3123,https://meet.google.com/Marketing-3123
3124,Zarzadzanie projektami politycznymi,Nasz praktyczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,78.2300,1,,2024-01-03 09:45:00.000,2024-01-03 11:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-3124,https://meet.google.com/Zarzadzanie-projektami-politycznymi-3124
3125,Zarzadzanie projektami turystycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,792,247.4200,1,,2024-01-03 10:15:00.000,2024-01-03 12:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-3125,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-3125
3126,Zarzadzanie projektami sportowymi,Nasz strategiczny webinar 'zarzadzanie projektami sportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,250.8000,1,,2024-01-03 12:45:00.000,2024-01-03 14:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-sportowymi-3126,https://meet.google.com/Zarzadzanie-projektami-sportowymi-3126
3127,Zarzadzanie projektami wojskowymi,Nasz skuteczny webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,149.5200,5,1011,2024-01-03 21:00:00.000,2024-01-03 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-3127,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-3127
3128,Przywództwo,Nasz innowacyjny webinar 'przywództwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,214.7500,9,685,2024-01-04 10:15:00.000,2024-01-04 12:45:00.000,https://www.webinaries-videos.com/watch?v=Przywództwo-3128,https://meet.google.com/Przywództwo-3128
3129,Kreatywne rozwiazania w marketingu,Nasz strategiczny webinar 'kreatywne rozwiazania w marketingu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,234.8200,1,,2024-01-04 10:30:00.000,2024-01-04 12:15:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-rozwiazania-w-marketingu-3129,https://meet.google.com/Kreatywne-rozwiazania-w-marketingu-3129
3130,Cyberbezpieczenstwo,Nasz dynamiczny webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,126.6500,1,,2024-01-04 10:45:00.000,2024-01-04 12:30:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-3130,https://meet.google.com/Cyberbezpieczenstwo-3130
3131,Praktyczne wskazówki dla przedsiebiorców,Nasz strategiczny webinar 'praktyczne wskazówki dla przedsiebiorców'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1113,196.3600,1,,2024-01-04 13:15:00.000,2024-01-04 16:00:00.000,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiebiorców-3131,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiebiorców-3131
3132,Zarzadzanie projektami medialnymi,Nasz kompleksowy webinar 'zarzadzanie projektami medialnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,66.9200,1,,2024-01-04 21:00:00.000,2024-01-04 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-medialnymi-3132,https://meet.google.com/Zarzadzanie-projektami-medialnymi-3132
3133,Zarzadzanie projektami turystycznymi,Nasz praktyczny webinar 'zarzadzanie projektami turystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,69.1400,1,,2024-01-05 07:00:00.000,2024-01-05 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-turystycznymi-3133,https://meet.google.com/Zarzadzanie-projektami-turystycznymi-3133
3134,Techniki negocjacyjne,Nasz skuteczny webinar 'techniki negocjacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,273.6500,1,,2024-01-06 07:00:00.000,2024-01-06 08:45:00.000,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-3134,https://meet.google.com/Techniki-negocjacyjne-3134
3135,Zarzadzanie projektami transportowymi,Nasz zaawansowany webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1004,170.9500,1,,2024-01-06 07:00:00.000,2024-01-06 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-3135,https://meet.google.com/Zarzadzanie-projektami-transportowymi-3135
3136,Transformacja Cyfrowa,Nasz innowacyjny webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,82.0500,1,,2024-01-06 07:30:00.000,2024-01-06 09:00:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-3136,https://meet.google.com/Transformacja-Cyfrowa-3136
3137,Skuteczna organizacja pracy,Nasz innowacyjny webinar 'skuteczna organizacja pracy'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,668,,4,360,2024-01-06 14:15:00.000,2024-01-06 16:30:00.000,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-3137,https://meet.google.com/Skuteczna-organizacja-pracy-3137
3138,Zarzadzanie projektami eventowymi,Nasz praktyczny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,53.8900,1,,2024-01-06 18:30:00.000,2024-01-06 19:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-3138,https://meet.google.com/Zarzadzanie-projektami-eventowymi-3138
3139,Innowacje w biznesie,Nasz innowacyjny webinar 'innowacje w biznesie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,,1,,2024-01-07 16:00:00.000,2024-01-07 18:15:00.000,https://www.webinaries-videos.com/watch?v=Innowacje-w-biznesie-3139,https://meet.google.com/Innowacje-w-biznesie-3139
3140,E-commerce,Nasz kompleksowy webinar 'e-commerce'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,345,287.6800,1,,2024-01-08 07:00:00.000,2024-01-08 09:00:00.000,https://www.webinaries-videos.com/watch?v=E-commerce-3140,https://meet.google.com/E-commerce-3140
3141,Zarzadzanie projektami artystycznymi,Nasz strategiczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,147.6900,5,732,2024-01-08 07:00:00.000,2024-01-08 08:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-3141,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-3141
3142,Nowoczesne technologie,Nasz zaawansowany webinar 'nowoczesne technologie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,259.7700,5,732,2024-01-08 18:45:00.000,2024-01-08 20:00:00.000,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-3142,https://meet.google.com/Nowoczesne-technologie-3142
3143,Zarzadzanie projektami eventowymi,Nasz dynamiczny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1023,77.1500,5,732,2024-01-09 07:00:00.000,2024-01-09 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-3143,https://meet.google.com/Zarzadzanie-projektami-eventowymi-3143
3144,Zarzadzanie lancuchem dostaw,Nasz strategiczny webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,86.0100,2,632,2024-01-09 07:00:00.000,2024-01-09 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-3144,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-3144
3145,Zarzadzanie projektami medialnymi,Nasz innowacyjny webinar 'zarzadzanie projektami medialnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,49,248.2300,1,,2024-01-09 07:00:00.000,2024-01-09 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-medialnymi-3145,https://meet.google.com/Zarzadzanie-projektami-medialnymi-3145
3146,Zarzadzanie projektami politycznymi,Nasz praktyczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,224,217.8800,1,,2024-01-09 10:00:00.000,2024-01-09 12:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-3146,https://meet.google.com/Zarzadzanie-projektami-politycznymi-3146
3147,Zarzadzanie projektami eventowymi,Nasz innowacyjny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,552,275.2500,1,,2024-01-09 13:30:00.000,2024-01-09 15:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-3147,https://meet.google.com/Zarzadzanie-projektami-eventowymi-3147
3148,Rozwój osobisty,Nasz zaawansowany webinar 'rozwój osobisty'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,191.7200,1,,2024-01-10 18:15:00.000,2024-01-10 19:30:00.000,https://www.webinaries-videos.com/watch?v=Rozwój-osobisty-3148,https://meet.google.com/Rozwój-osobisty-3148
3149,Analiza rynku,Nasz skuteczny webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,151.5200,6,806,2024-01-10 21:45:00.000,2024-01-10 23:15:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-3149,https://meet.google.com/Analiza-rynku-3149
3150,Zarzadzanie projektami przemyslowymi,Nasz skuteczny webinar 'zarzadzanie projektami przemyslowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,162.9700,1,,2024-01-12 07:00:00.000,2024-01-12 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-przemyslowymi-3150,https://meet.google.com/Zarzadzanie-projektami-przemyslowymi-3150
3151,Przywództwo,Nasz strategiczny webinar 'przywództwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,295.9800,1,,2024-01-12 13:30:00.000,2024-01-12 14:15:00.000,https://www.webinaries-videos.com/watch?v=Przywództwo-3151,https://meet.google.com/Przywództwo-3151
3152,Zarzadzanie projektami wojskowymi,Nasz kompleksowy webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,252.5900,1,,2024-01-12 13:30:00.000,2024-01-12 14:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-3152,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-3152
3153,Zarzadzanie jakoscia,Nasz kompleksowy webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,552,123.5300,1,,2024-01-13 07:00:00.000,2024-01-13 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-3153,https://meet.google.com/Zarzadzanie-jakoscia-3153
3154,Skuteczna organizacja pracy,Nasz praktyczny webinar 'skuteczna organizacja pracy'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,333,185.1000,1,,2024-01-13 07:00:00.000,2024-01-13 08:45:00.000,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-3154,https://meet.google.com/Skuteczna-organizacja-pracy-3154
3155,Zarzadzanie konfliktami,Nasz innowacyjny webinar 'zarzadzanie konfliktami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,,1,,2024-01-13 07:00:00.000,2024-01-13 08:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-konfliktami-3155,https://meet.google.com/Zarzadzanie-konfliktami-3155
3156,Techniki negocjacyjne,Nasz dynamiczny webinar 'techniki negocjacyjne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1023,184.9900,1,,2024-01-13 08:30:00.000,2024-01-13 11:00:00.000,https://www.webinaries-videos.com/watch?v=Techniki-negocjacyjne-3156,https://meet.google.com/Techniki-negocjacyjne-3156
3157,Skuteczna organizacja pracy,Nasz strategiczny webinar 'skuteczna organizacja pracy'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,792,286.2600,1,,2024-01-13 11:00:00.000,2024-01-13 12:00:00.000,https://www.webinaries-videos.com/watch?v=Skuteczna-organizacja-pracy-3157,https://meet.google.com/Skuteczna-organizacja-pracy-3157
3158,Nowoczesne technologie,Nasz kompleksowy webinar 'nowoczesne technologie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,166.3800,1,,2024-01-13 14:00:00.000,2024-01-13 15:15:00.000,https://www.webinaries-videos.com/watch?v=Nowoczesne-technologie-3158,https://meet.google.com/Nowoczesne-technologie-3158
3159,Zarzadzanie projektami badawczymi,Nasz innowacyjny webinar 'zarzadzanie projektami badawczymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,,7,1058,2024-01-13 20:30:00.000,2024-01-13 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-badawczymi-3159,https://meet.google.com/Zarzadzanie-projektami-badawczymi-3159
3160,Zarzadzanie jakoscia,Nasz skuteczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,160.6500,1,,2024-01-14 07:00:00.000,2024-01-14 09:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-3160,https://meet.google.com/Zarzadzanie-jakoscia-3160
3161,Transformacja Cyfrowa,Nasz skuteczny webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,668,57.0300,1,,2024-01-14 17:30:00.000,2024-01-14 19:45:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-3161,https://meet.google.com/Transformacja-Cyfrowa-3161
3162,Umiejetnosci interpersonalne,Nasz innowacyjny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,480,218.0700,1,,2024-01-15 07:00:00.000,2024-01-15 09:00:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-3162,https://meet.google.com/Umiejetnosci-interpersonalne-3162
3163,Zarzadzanie ryzykiem,Nasz kompleksowy webinar 'zarzadzanie ryzykiem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,,9,714,2024-01-15 07:00:00.000,2024-01-15 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-ryzykiem-3163,https://meet.google.com/Zarzadzanie-ryzykiem-3163
3164,Praktyczne wskazówki dla przedsiebiorców,Nasz kompleksowy webinar 'praktyczne wskazówki dla przedsiebiorców'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,246.4300,2,485,2024-01-15 14:00:00.000,2024-01-15 16:30:00.000,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiebiorców-3164,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiebiorców-3164
