ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
607,111,Moduł 5 kursu 'Biologia: Struktura i Funkcje Życia',3,1118,1,
608,111,Moduł 6 kursu 'Biologia: Struktura i Funkcje Życia',3,192,1,
609,111,Moduł 7 kursu 'Biologia: Struktura i Funkcje Życia',3,192,1,
610,112,Moduł 1 kursu 'Programowanie Obiektowe: Java i Python',3,567,1,
611,112,Moduł 2 kursu 'Programowanie Obiektowe: Java i Python',2,410,1,
612,112,Moduł 3 kursu 'Programowanie Obiektowe: Java i Python',3,160,2,138
613,113,Moduł 1 kursu 'Tworzenie Aplikacji Desktop-first: Desktop-first Design',2,720,6,340
614,113,Moduł 2 kursu 'Tworzenie Aplikacji Desktop-first: Desktop-first Design',3,1166,2,88
615,113,Moduł 3 kursu 'Tworzenie Aplikacji Desktop-first: Desktop-first Design',1,936,1,
616,113,Moduł 4 kursu 'Tworzenie Aplikacji Desktop-first: Desktop-first Design',4,307,7,352
617,113,Moduł 5 kursu 'Tworzenie Aplikacji Desktop-first: Desktop-first Design',4,325,1,
618,114,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',3,765,1,
619,114,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',1,96,1,
620,114,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',2,72,1,
621,114,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',3,623,1,
622,114,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',1,319,1,
623,114,Moduł 6 kursu 'Internet Rzeczy: Zastosowania',3,87,1,
624,114,Moduł 7 kursu 'Internet Rzeczy: Zastosowania',1,1019,8,901
625,115,Moduł 1 kursu 'Zarządzanie Opieką Zdrowotną',2,588,1,
626,115,Moduł 2 kursu 'Zarządzanie Opieką Zdrowotną',3,370,1,
627,115,Moduł 3 kursu 'Zarządzanie Opieką Zdrowotną',2,410,1,
628,115,Moduł 4 kursu 'Zarządzanie Opieką Zdrowotną',1,307,1,
629,115,Moduł 5 kursu 'Zarządzanie Opieką Zdrowotną',4,160,1,
630,115,Moduł 6 kursu 'Zarządzanie Opieką Zdrowotną',2,866,5,732
631,115,Moduł 7 kursu 'Zarządzanie Opieką Zdrowotną',2,1092,10,993
632,116,Moduł 1 kursu 'Żywienie: Zasady i Praktyka',4,391,1,
633,116,Moduł 2 kursu 'Żywienie: Zasady i Praktyka',3,148,6,806
634,116,Moduł 3 kursu 'Żywienie: Zasady i Praktyka',3,936,7,1058
635,117,Moduł 1 kursu 'Wprowadzenie do Programowania Funkcyjnego',2,918,1,
636,117,Moduł 2 kursu 'Wprowadzenie do Programowania Funkcyjnego',1,494,2,632
637,117,Moduł 3 kursu 'Wprowadzenie do Programowania Funkcyjnego',3,1166,1,
638,117,Moduł 4 kursu 'Wprowadzenie do Programowania Funkcyjnego',1,494,1,
639,118,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',4,707,1,
640,118,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',4,8,1,
641,118,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',1,561,1,
642,118,Moduł 4 kursu 'Podstawy Chmury Obliczeniowej',2,363,6,340
643,118,Moduł 5 kursu 'Podstawy Chmury Obliczeniowej',2,903,1,
644,118,Moduł 6 kursu 'Podstawy Chmury Obliczeniowej',1,765,1,
645,118,Moduł 7 kursu 'Podstawy Chmury Obliczeniowej',2,143,1,
646,119,Moduł 1 kursu 'Kurs Python dla Początkujących',1,423,1,
647,119,Moduł 2 kursu 'Kurs Python dla Początkujących',2,160,1,
648,119,Moduł 3 kursu 'Kurs Python dla Początkujących',2,808,1,
649,119,Moduł 4 kursu 'Kurs Python dla Początkujących',1,877,1,
650,119,Moduł 5 kursu 'Kurs Python dla Początkujących',3,1104,1,
651,119,Moduł 6 kursu 'Kurs Python dla Początkujących',4,588,6,806
652,119,Moduł 7 kursu 'Kurs Python dla Początkujących',4,588,1,
653,120,Moduł 1 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',1,1019,1,
654,120,Moduł 2 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',1,11,8,277
655,120,Moduł 3 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',2,765,1,
656,120,Moduł 4 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',2,1092,1,
657,120,Moduł 5 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',2,87,1,
658,120,Moduł 6 kursu 'Tworzenie Aplikacji Biznesowych: SAP i Salesforce',4,192,1,
659,121,Moduł 1 kursu 'Ekologia: Zrozumieć Przyrodę',4,160,9,763
660,121,Moduł 2 kursu 'Ekologia: Zrozumieć Przyrodę',4,936,1,
661,121,Moduł 3 kursu 'Ekologia: Zrozumieć Przyrodę',3,1142,1,
662,122,Moduł 1 kursu 'HTML i CSS: Podstawy Tworzenia Stron',3,767,1,
663,122,Moduł 2 kursu 'HTML i CSS: Podstawy Tworzenia Stron',4,511,5,753
664,122,Moduł 3 kursu 'HTML i CSS: Podstawy Tworzenia Stron',4,765,1,
665,123,Moduł 1 kursu 'Dietetyka: Zdrowe Żywienie',1,1111,1,
666,123,Moduł 2 kursu 'Dietetyka: Zdrowe Żywienie',2,720,1,
667,123,Moduł 3 kursu 'Dietetyka: Zdrowe Żywienie',2,903,1,
668,123,Moduł 4 kursu 'Dietetyka: Zdrowe Żywienie',3,1092,1,
669,123,Moduł 5 kursu 'Dietetyka: Zdrowe Żywienie',2,567,1,
670,123,Moduł 6 kursu 'Dietetyka: Zdrowe Żywienie',4,1111,1,
671,124,Moduł 1 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',2,808,2,451
672,124,Moduł 2 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',2,561,1,
673,124,Moduł 3 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',4,808,1,
674,124,Moduł 4 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',1,160,1,
675,124,Moduł 5 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',3,567,4,750
676,124,Moduł 6 kursu 'Bankowość Elektroniczna: Systemy i Bezpieczeństwo',1,918,1,
677,125,Moduł 1 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',1,423,2,88
678,125,Moduł 2 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',3,866,1,
679,125,Moduł 3 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',4,423,1,
680,125,Moduł 4 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',2,720,9,763
681,125,Moduł 5 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',2,772,2,88
682,125,Moduł 6 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',2,363,1,
683,125,Moduł 7 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',2,266,2,138
684,125,Moduł 8 kursu 'Inżynieria Przemysłowa: Optymalizacja Procesów',1,710,1,
685,126,Moduł 1 kursu 'Tworzenie Aplikacji AR-first: AR-first Design',4,1019,6,806
686,126,Moduł 2 kursu 'Tworzenie Aplikacji AR-first: AR-first Design',4,471,1,
687,126,Moduł 3 kursu 'Tworzenie Aplikacji AR-first: AR-first Design',2,160,1,
688,127,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',1,1092,1,
689,127,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',3,94,8,320
690,127,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',3,678,9,685
691,127,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',1,741,9,714
692,127,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',3,678,1,
693,128,Moduł 1 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,72,2,514
694,128,Moduł 2 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',2,192,5,1042
695,128,Moduł 3 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',3,482,1,
696,128,Moduł 4 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,707,1,
697,128,Moduł 5 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',2,423,1,
698,128,Moduł 6 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,72,1,
699,128,Moduł 7 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,72,1,
700,128,Moduł 8 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',3,96,1,
701,129,Moduł 1 kursu 'Architektura: Teoria i Praktyka',2,307,4,663
702,129,Moduł 2 kursu 'Architektura: Teoria i Praktyka',4,903,5,670
703,129,Moduł 3 kursu 'Architektura: Teoria i Praktyka',1,257,5,1042
704,129,Moduł 4 kursu 'Architektura: Teoria i Praktyka',1,112,1,
705,129,Moduł 5 kursu 'Architektura: Teoria i Praktyka',3,482,1,
706,129,Moduł 6 kursu 'Architektura: Teoria i Praktyka',3,1118,10,993
707,129,Moduł 7 kursu 'Architektura: Teoria i Praktyka',2,936,1,
708,129,Moduł 8 kursu 'Architektura: Teoria i Praktyka',1,307,1,
709,130,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',4,741,9,685
710,130,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',2,623,4,663
711,130,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',4,741,1,
712,131,Moduł 1 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',1,410,5,822
713,131,Moduł 2 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,688,1,
714,131,Moduł 3 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',1,363,1,
715,131,Moduł 4 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,1,1,
716,131,Moduł 5 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',2,11,10,205
717,131,Moduł 6 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',1,423,1,
718,131,Moduł 7 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',3,688,1,
719,131,Moduł 8 kursu 'Architektura Krajobrazu: Kreowanie Przestrzeni',4,877,1,
720,132,Moduł 1 kursu 'Tworzenie Aplikacji VR: Unity i Unreal Engine',3,688,1,
721,132,Moduł 2 kursu 'Tworzenie Aplikacji VR: Unity i Unreal Engine',1,561,1,
722,132,Moduł 3 kursu 'Tworzenie Aplikacji VR: Unity i Unreal Engine',2,567,1,
723,132,Moduł 4 kursu 'Tworzenie Aplikacji VR: Unity i Unreal Engine',1,678,1,
724,133,Moduł 1 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',2,1047,1,
725,133,Moduł 2 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',3,772,5,670
726,133,Moduł 3 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',3,707,1,
727,133,Moduł 4 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',2,772,1,
728,133,Moduł 5 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',3,1104,1,
729,134,Moduł 1 kursu 'Wprowadzenie do Programowania Funkcyjnego',4,1111,1,
730,134,Moduł 2 kursu 'Wprowadzenie do Programowania Funkcyjnego',4,511,1,
731,134,Moduł 3 kursu 'Wprowadzenie do Programowania Funkcyjnego',1,707,1,
732,134,Moduł 4 kursu 'Wprowadzenie do Programowania Funkcyjnego',1,688,2,138
733,134,Moduł 5 kursu 'Wprowadzenie do Programowania Funkcyjnego',3,511,5,753
734,134,Moduł 6 kursu 'Wprowadzenie do Programowania Funkcyjnego',2,918,1,
735,134,Moduł 7 kursu 'Wprowadzenie do Programowania Funkcyjnego',4,363,1,
736,134,Moduł 8 kursu 'Wprowadzenie do Programowania Funkcyjnego',2,588,10,993
737,135,Moduł 1 kursu 'Programowanie Niskopoziomowe: C i Asembler',4,772,1,
738,135,Moduł 2 kursu 'Programowanie Niskopoziomowe: C i Asembler',4,96,1,
739,135,Moduł 3 kursu 'Programowanie Niskopoziomowe: C i Asembler',4,391,5,1042
740,135,Moduł 4 kursu 'Programowanie Niskopoziomowe: C i Asembler',3,432,1,
741,136,Moduł 1 kursu 'Nauka o Materiałach: Wprowadzenie',4,741,9,685
742,136,Moduł 2 kursu 'Nauka o Materiałach: Wprowadzenie',4,160,1,
743,136,Moduł 3 kursu 'Nauka o Materiałach: Wprowadzenie',2,72,1,
744,136,Moduł 4 kursu 'Nauka o Materiałach: Wprowadzenie',3,741,1,
745,136,Moduł 5 kursu 'Nauka o Materiałach: Wprowadzenie',1,936,1,
746,136,Moduł 6 kursu 'Nauka o Materiałach: Wprowadzenie',4,741,1,
747,136,Moduł 7 kursu 'Nauka o Materiałach: Wprowadzenie',4,936,1,
748,137,Moduł 1 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,1104,1,
749,137,Moduł 2 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',4,94,1,
750,137,Moduł 3 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',4,143,10,205
751,137,Moduł 4 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',1,765,1,
752,137,Moduł 5 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,8,1,
753,137,Moduł 6 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,471,1,
754,137,Moduł 7 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,494,1,
755,138,Moduł 1 kursu 'Eksploracja Kosmosu',2,8,1,
756,138,Moduł 2 kursu 'Eksploracja Kosmosu',1,307,5,670
757,138,Moduł 3 kursu 'Eksploracja Kosmosu',1,391,5,670
758,138,Moduł 4 kursu 'Eksploracja Kosmosu',3,902,1,
759,138,Moduł 5 kursu 'Eksploracja Kosmosu',2,936,1,
760,138,Moduł 6 kursu 'Eksploracja Kosmosu',4,112,5,1042
761,138,Moduł 7 kursu 'Eksploracja Kosmosu',1,307,1,
762,139,Moduł 1 kursu 'Architektura: Teoria i Praktyka',4,1104,1,
763,139,Moduł 2 kursu 'Architektura: Teoria i Praktyka',4,772,2,349
764,139,Moduł 3 kursu 'Architektura: Teoria i Praktyka',4,94,6,340
765,139,Moduł 4 kursu 'Architektura: Teoria i Praktyka',2,391,1,
766,139,Moduł 5 kursu 'Architektura: Teoria i Praktyka',4,370,2,349
767,139,Moduł 6 kursu 'Architektura: Teoria i Praktyka',2,8,1,
768,139,Moduł 7 kursu 'Architektura: Teoria i Praktyka',1,918,6,340
769,140,Moduł 1 kursu 'Matlab dla Inżynierów',4,471,2,485
770,140,Moduł 2 kursu 'Matlab dla Inżynierów',4,866,1,
771,140,Moduł 3 kursu 'Matlab dla Inżynierów',2,936,2,138
772,140,Moduł 4 kursu 'Matlab dla Inżynierów',3,96,1,
773,140,Moduł 5 kursu 'Matlab dla Inżynierów',3,720,5,1011
774,140,Moduł 6 kursu 'Matlab dla Inżynierów',3,902,1,
775,141,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',3,1166,1,
776,141,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',1,8,1,
777,141,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',2,902,7,836
778,142,Moduł 1 kursu 'Zaawansowana Inżynieria Sieciowa',1,319,1,
779,142,Moduł 2 kursu 'Zaawansowana Inżynieria Sieciowa',1,840,1,
780,142,Moduł 3 kursu 'Zaawansowana Inżynieria Sieciowa',1,720,1,
781,142,Moduł 4 kursu 'Zaawansowana Inżynieria Sieciowa',3,1047,1,
782,143,Moduł 1 kursu 'Neurobiologia: Jak Działa Mózg',4,776,7,1058
783,143,Moduł 2 kursu 'Neurobiologia: Jak Działa Mózg',1,902,1,
784,143,Moduł 3 kursu 'Neurobiologia: Jak Działa Mózg',3,741,4,35
785,143,Moduł 4 kursu 'Neurobiologia: Jak Działa Mózg',3,902,1,
786,143,Moduł 5 kursu 'Neurobiologia: Jak Działa Mózg',1,776,1,
787,143,Moduł 6 kursu 'Neurobiologia: Jak Działa Mózg',2,918,9,763
788,143,Moduł 7 kursu 'Neurobiologia: Jak Działa Mózg',2,1111,2,632
789,143,Moduł 8 kursu 'Neurobiologia: Jak Działa Mózg',2,307,1,
790,144,Moduł 1 kursu 'Inżynieria Chemiczna: Procesy i Materiały',1,96,7,1058
791,144,Moduł 2 kursu 'Inżynieria Chemiczna: Procesy i Materiały',4,776,10,165
792,144,Moduł 3 kursu 'Inżynieria Chemiczna: Procesy i Materiały',2,468,1,
793,144,Moduł 4 kursu 'Inżynieria Chemiczna: Procesy i Materiały',4,565,1,
794,144,Moduł 5 kursu 'Inżynieria Chemiczna: Procesy i Materiały',3,808,1,
795,144,Moduł 6 kursu 'Inżynieria Chemiczna: Procesy i Materiały',2,1166,1,
796,144,Moduł 7 kursu 'Inżynieria Chemiczna: Procesy i Materiały',1,776,1,
797,144,Moduł 8 kursu 'Inżynieria Chemiczna: Procesy i Materiały',2,135,1,
798,145,Moduł 1 kursu 'Tworzenie Stron Internetowych',1,511,9,946
799,145,Moduł 2 kursu 'Tworzenie Stron Internetowych',4,8,2,451
800,145,Moduł 3 kursu 'Tworzenie Stron Internetowych',2,1,1,
801,145,Moduł 4 kursu 'Tworzenie Stron Internetowych',1,143,1,
802,146,Moduł 1 kursu 'Weterynaria: Opieka nad Zwierzętami',4,410,1,
803,146,Moduł 2 kursu 'Weterynaria: Opieka nad Zwierzętami',1,87,1,
804,146,Moduł 3 kursu 'Weterynaria: Opieka nad Zwierzętami',2,1166,1,
805,146,Moduł 4 kursu 'Weterynaria: Opieka nad Zwierzętami',3,87,1,
806,146,Moduł 5 kursu 'Weterynaria: Opieka nad Zwierzętami',2,720,1,
807,147,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych',2,776,7,836
808,147,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych',4,767,1,
809,147,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych',3,678,1,
810,147,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych',4,511,1,
811,148,Moduł 1 kursu 'Podstawy Fizyki Kwantowej',3,588,2,486
812,148,Moduł 2 kursu 'Podstawy Fizyki Kwantowej',2,623,1,
813,148,Moduł 3 kursu 'Podstawy Fizyki Kwantowej',1,678,5,822
814,148,Moduł 4 kursu 'Podstawy Fizyki Kwantowej',2,1142,8,320
815,148,Moduł 5 kursu 'Podstawy Fizyki Kwantowej',2,471,1,
816,148,Moduł 6 kursu 'Podstawy Fizyki Kwantowej',1,72,1,
817,148,Moduł 7 kursu 'Podstawy Fizyki Kwantowej',2,936,1,
818,149,Moduł 1 kursu 'Programowanie Obiektowe: Java i Python',3,370,2,591
819,149,Moduł 2 kursu 'Programowanie Obiektowe: Java i Python',3,112,1,
820,149,Moduł 3 kursu 'Programowanie Obiektowe: Java i Python',3,902,1,
821,149,Moduł 4 kursu 'Programowanie Obiektowe: Java i Python',4,471,1,
822,149,Moduł 5 kursu 'Programowanie Obiektowe: Java i Python',2,839,1,
823,149,Moduł 6 kursu 'Programowanie Obiektowe: Java i Python',1,96,7,1058
824,149,Moduł 7 kursu 'Programowanie Obiektowe: Java i Python',3,840,4,663
825,149,Moduł 8 kursu 'Programowanie Obiektowe: Java i Python',1,776,7,1058
826,150,Moduł 1 kursu 'Tworzenie Aplikacji SaaS: Salesforce i Slack',2,567,1,
827,150,Moduł 2 kursu 'Tworzenie Aplikacji SaaS: Salesforce i Slack',3,1092,3,708
828,150,Moduł 3 kursu 'Tworzenie Aplikacji SaaS: Salesforce i Slack',2,482,1,
829,150,Moduł 4 kursu 'Tworzenie Aplikacji SaaS: Salesforce i Slack',4,1104,1,
830,150,Moduł 5 kursu 'Tworzenie Aplikacji SaaS: Salesforce i Slack',3,903,4,663
831,151,Moduł 1 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',1,567,1,
832,151,Moduł 2 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',4,776,1,
833,151,Moduł 3 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',4,143,1,
834,151,Moduł 4 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',1,1,1,
835,151,Moduł 5 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,688,2,485
836,151,Moduł 6 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',2,248,4,360
837,152,Moduł 1 kursu 'Blockchain: Zastosowania i Implementacje',3,561,1,
838,152,Moduł 2 kursu 'Blockchain: Zastosowania i Implementacje',1,936,9,714
839,152,Moduł 3 kursu 'Blockchain: Zastosowania i Implementacje',1,741,1,
840,152,Moduł 4 kursu 'Blockchain: Zastosowania i Implementacje',3,588,1,
841,152,Moduł 5 kursu 'Blockchain: Zastosowania i Implementacje',3,839,1,
842,153,Moduł 1 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,1092,1,
843,153,Moduł 2 kursu 'Zarządzanie Incydentami Bezpieczeństwa',2,839,1,
844,153,Moduł 3 kursu 'Zarządzanie Incydentami Bezpieczeństwa',3,902,1,
845,153,Moduł 4 kursu 'Zarządzanie Incydentami Bezpieczeństwa',4,370,2,349
846,154,Moduł 1 kursu 'Biotechnologia: Podstawy i Aplikacje',3,72,1,
847,154,Moduł 2 kursu 'Biotechnologia: Podstawy i Aplikacje',4,710,1,
848,154,Moduł 3 kursu 'Biotechnologia: Podstawy i Aplikacje',4,866,1,
849,154,Moduł 4 kursu 'Biotechnologia: Podstawy i Aplikacje',1,903,5,1042
850,154,Moduł 5 kursu 'Biotechnologia: Podstawy i Aplikacje',4,307,1,
851,154,Moduł 6 kursu 'Biotechnologia: Podstawy i Aplikacje',4,319,1,
852,155,Moduł 1 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',3,482,1,
853,155,Moduł 2 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',4,1104,1,
854,155,Moduł 3 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',4,319,1,
855,156,Moduł 1 kursu 'Podstawy Robotyki',2,707,1,
856,156,Moduł 2 kursu 'Podstawy Robotyki',3,840,1,
857,156,Moduł 3 kursu 'Podstawy Robotyki',2,307,2,451
858,156,Moduł 4 kursu 'Podstawy Robotyki',2,936,1,
859,156,Moduł 5 kursu 'Podstawy Robotyki',3,471,9,714
860,156,Moduł 6 kursu 'Podstawy Robotyki',4,839,1,
861,156,Moduł 7 kursu 'Podstawy Robotyki',2,494,8,320
862,156,Moduł 8 kursu 'Podstawy Robotyki',2,248,4,35
863,157,Moduł 1 kursu 'Wprowadzenie do Ady',1,918,1,
864,157,Moduł 2 kursu 'Wprowadzenie do Ady',4,423,2,514
865,157,Moduł 3 kursu 'Wprowadzenie do Ady',4,678,1,
866,157,Moduł 4 kursu 'Wprowadzenie do Ady',1,688,1,
867,157,Moduł 5 kursu 'Wprowadzenie do Ady',3,918,1,
868,157,Moduł 6 kursu 'Wprowadzenie do Ady',1,363,2,88
869,158,Moduł 1 kursu 'Głębokie Uczenie: Neural Networks',4,765,1,
870,158,Moduł 2 kursu 'Głębokie Uczenie: Neural Networks',1,143,1,
871,158,Moduł 3 kursu 'Głębokie Uczenie: Neural Networks',4,468,1,
872,158,Moduł 4 kursu 'Głębokie Uczenie: Neural Networks',4,370,1,
873,158,Moduł 5 kursu 'Głębokie Uczenie: Neural Networks',2,765,2,246
874,159,Moduł 1 kursu 'Druk 3D dla Początkujących',2,1019,9,763
875,159,Moduł 2 kursu 'Druk 3D dla Początkujących',4,307,1,
876,159,Moduł 3 kursu 'Druk 3D dla Początkujących',4,135,1,
877,159,Moduł 4 kursu 'Druk 3D dla Początkujących',4,325,1,
878,159,Moduł 5 kursu 'Druk 3D dla Początkujących',1,588,2,485
879,159,Moduł 6 kursu 'Druk 3D dla Początkujących',2,561,1,
880,159,Moduł 7 kursu 'Druk 3D dla Początkujących',2,307,1,
881,159,Moduł 8 kursu 'Druk 3D dla Początkujących',3,1166,7,1058
882,160,Moduł 1 kursu 'Weterynaria: Opieka nad Zwierzętami',3,135,1,
883,160,Moduł 2 kursu 'Weterynaria: Opieka nad Zwierzętami',3,11,1,
884,160,Moduł 3 kursu 'Weterynaria: Opieka nad Zwierzętami',4,688,3,781
885,160,Moduł 4 kursu 'Weterynaria: Opieka nad Zwierzętami',1,363,1,
886,160,Moduł 5 kursu 'Weterynaria: Opieka nad Zwierzętami',4,688,1,
887,160,Moduł 6 kursu 'Weterynaria: Opieka nad Zwierzętami',2,688,1,
888,161,Moduł 1 kursu 'Zarządzanie Projektami IT: Scrum i Agile',3,432,1,
889,161,Moduł 2 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,160,9,763
890,161,Moduł 3 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,741,1,
891,161,Moduł 4 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,678,2,514
892,161,Moduł 5 kursu 'Zarządzanie Projektami IT: Scrum i Agile',1,741,1,
893,161,Moduł 6 kursu 'Zarządzanie Projektami IT: Scrum i Agile',2,1166,1,
894,161,Moduł 7 kursu 'Zarządzanie Projektami IT: Scrum i Agile',4,160,9,714
895,162,Moduł 1 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',4,11,8,277
896,162,Moduł 2 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',2,8,1,
897,162,Moduł 3 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',2,808,1,
898,162,Moduł 4 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',4,482,8,320
899,162,Moduł 5 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',3,391,5,670
900,162,Moduł 6 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',2,135,1,
901,162,Moduł 7 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',2,1019,2,591
902,162,Moduł 8 kursu 'Tworzenie Aplikacji Edukacyjnych: Moodle i Blackboard',1,11,8,277
903,163,Moduł 1 kursu 'Wprowadzenie do Ady',4,1019,2,485
904,163,Moduł 2 kursu 'Wprowadzenie do Ady',1,492,1,
905,163,Moduł 3 kursu 'Wprowadzenie do Ady',3,160,1,
906,163,Moduł 4 kursu 'Wprowadzenie do Ady',3,87,1,
907,163,Moduł 5 kursu 'Wprowadzenie do Ady',2,561,1,
908,163,Moduł 6 kursu 'Wprowadzenie do Ady',2,96,7,469
909,164,Moduł 1 kursu 'Tworzenie Aplikacji Naukowych: MATLAB i LabVIEW',1,710,3,781
910,164,Moduł 2 kursu 'Tworzenie Aplikacji Naukowych: MATLAB i LabVIEW',1,423,1,
911,164,Moduł 3 kursu 'Tworzenie Aplikacji Naukowych: MATLAB i LabVIEW',1,72,1,
912,164,Moduł 4 kursu 'Tworzenie Aplikacji Naukowych: MATLAB i LabVIEW',1,423,1,
913,165,Moduł 1 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,903,1,
914,165,Moduł 2 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,903,1,
915,165,Moduł 3 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,307,2,485
916,165,Moduł 4 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,482,1,
917,166,"Moduł 1 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,588,1,
918,166,"Moduł 2 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,319,1,
919,166,"Moduł 3 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",3,160,8,901
