orderId,activityId,activityType,price,paymentDate,status
32728,10787,1551,1,,2022-05-22 08:21:00,udane
32729,10788,1761,1,162.19,2022-08-08 07:08:00,udane
32730,10789,1938,1,,2022-10-17 07:10:00,udane
32731,10789,1953,1,223.69,2022-10-17 07:05:00,udane
32732,10789,2022,1,242.52,2022-10-17 07:04:00,udane
32733,10789,2089,1,196.34,2022-10-17 07:09:00,udane
32734,10789,2095,1,,2022-10-17 07:03:00,udane
32735,10789,2111,1,165.29,2022-10-17 07:08:00,udane
32736,10790,2152,1,82.12,2022-12-20 18:35:00,udane
32737,10790,2190,1,293.69,2022-12-20 18:31:00,udane
32738,10790,2193,1,145.22,2022-12-20 18:38:00,udane
32739,10790,2205,1,262.69,2022-12-20 18:35:00,udane
32740,10790,2215,1,140.72,2022-12-20 18:32:00,udane
32741,10790,2235,1,247.44,2022-12-20 18:31:00,udane
32742,10790,2256,1,242.21,2022-12-20 18:34:00,udane
32743,10791,2348,1,56.08,2023-03-17 08:07:00,udane
32744,10791,2455,1,96.42,2023-03-17 08:07:00,udane
32745,10792,2845,1,229.67,2023-08-16 15:38:00,udane
32746,10792,2927,1,168.61,2023-08-16 15:36:00,udane
32747,10793,3044,1,,2023-11-11 07:02:00,udane
32748,10793,3161,1,57.03,2023-11-11 07:02:00,udane
32749,10794,3290,1,256.35,2024-01-18 21:52:00,udane
32750,10794,3368,1,198.49,2024-01-18 21:53:00,udane
32751,10794,3385,1,,2024-01-18 21:48:00,udane
32752,10795,3575,1,56.87,2024-05-17 20:52:00,udane
32753,10795,3711,1,241.19,2024-05-17 20:53:00,udane
32754,10795,3721,1,199.71,2024-05-17 20:53:00,udane
32755,10795,3740,1,224.28,2024-05-17 20:51:00,udane
32756,10796,3780,1,230.65,2024-07-12 17:07:00,udane
32757,10796,3853,1,82.03,2024-07-12 17:09:00,udane
32758,10797,4031,1,55.44,2024-10-18 07:05:00,udane
32759,10797,4159,1,206.95,2024-10-18 07:09:00,udane
32760,10797,4160,1,278.24,2024-10-18 07:08:00,udane
32761,10799,43,1,237.75,2020-12-13 20:53:00,udane
32762,10799,200,1,179.02,2020-12-13 20:46:00,udane
32763,10800,242,1,270.36,2021-02-18 21:04:00,udane
32764,10800,269,1,251.85,2021-02-18 21:05:00,udane
32765,10800,222,2,1189,2021-02-18 21:05:00,udane
32766,10800,349,1,106.07,2021-02-18 21:01:00,udane
32767,10800,372,1,193.96,2021-02-18 21:05:00,udane
32768,10801,531,1,,2021-06-09 07:04:00,udane
32769,10801,567,1,178.66,2021-06-09 07:10:00,udane
32770,10801,623,1,110.99,2021-06-09 07:03:00,udane
32771,10802,53,2,615,2021-08-29 09:10:00,udane
32772,10802,851,1,,2021-08-29 09:05:00,udane
32773,10803,924,1,60.09,2021-10-15 16:08:00,udane
32774,10803,959,1,67.2,2021-10-15 16:08:00,udane
32775,10803,1023,1,194.77,2021-10-15 16:08:00,udane
32776,10803,1038,1,277.22,2021-10-15 16:04:00,udane
32777,10803,1039,1,249.65,2021-10-15 16:03:00,udane
32778,10803,1056,1,60.46,2021-10-15 16:07:00,udane
32779,10804,1183,1,115.16,2022-01-18 07:01:00,udane
32780,10804,1190,1,187.98,2022-01-18 07:01:00,udane
32781,10804,1280,1,238.79,2022-01-18 07:03:00,udane
32782,10804,1303,1,161.65,2022-01-18 07:04:00,udane
32783,10805,1381,1,186.69,2022-04-01 07:04:00,udane
32784,10805,1396,1,75.71,2022-04-01 07:04:00,udane
32785,10805,1483,1,57.76,2022-04-01 07:04:00,udane
32786,10805,1529,1,243.43,2022-04-01 07:04:00,udane
32787,10805,256,2,1100,2022-04-01 07:10:00,udane
32788,10805,1554,1,271.63,2022-04-01 07:03:00,udane
32789,10806,1574,1,141.09,2022-06-14 21:17:00,udane
32790,10806,1604,1,243.21,2022-06-14 21:24:00,udane
32791,10806,1615,1,117.63,2022-06-14 21:21:00,udane
32792,10806,1652,1,,2022-06-14 21:22:00,udane
32793,10806,1719,1,210.25,2022-06-14 21:23:00,udane
32794,10807,1756,1,149.96,2022-08-18 13:52:00,udane
32795,10807,1788,1,162.03,2022-08-18 13:48:00,udane
32796,10808,2009,1,57.44,2022-10-22 07:08:00,udane
32797,10808,2025,1,123.49,2022-10-22 07:06:00,udane
32798,10808,2164,1,288.4,2022-10-22 07:05:00,udane
32799,10809,2285,1,67.91,2023-02-23 21:09:00,udane
32800,10809,2291,1,165.34,2023-02-23 21:01:00,udane
32801,10809,2296,1,268.84,2023-02-23 21:10:00,udane
32802,10809,2350,1,198.06,2023-02-23 21:01:00,udane
32803,10810,2482,1,157.5,2023-05-02 18:34:00,udane
32804,10810,2560,1,162.8,2023-05-02 18:34:00,udane
32805,10810,2620,1,86.33,2023-05-02 18:34:00,udane
32806,10811,3032,1,232.21,2023-11-05 18:10:00,udane
32807,10811,3048,1,138.37,2023-11-05 18:04:00,udane
32808,10811,3071,1,286.62,2023-11-05 18:06:00,udane
32809,10811,3079,1,146.25,2023-11-05 18:07:00,udane
32810,10811,239,2,1015,2023-11-05 18:06:00,udane
32811,10811,3210,1,259.71,2023-11-05 18:06:00,udane
32812,10812,3433,1,243.93,2024-03-30 20:34:00,udane
32813,10812,3458,1,222.0,2024-03-30 20:31:00,udane
32814,10812,3481,1,231.17,2024-03-30 20:34:00,udane
32815,10812,3533,1,,2024-03-30 20:38:00,udane
32816,10812,3564,1,247.54,2024-03-30 20:33:00,udane
32817,10813,3608,1,218.38,2024-05-24 09:52:00,udane
32818,10813,3643,1,136.15,2024-05-24 09:48:00,udane
32819,10813,3658,1,209.39,2024-05-24 09:48:00,udane
32820,10813,3707,1,195.06,2024-05-24 09:53:00,udane
32821,10813,3753,1,129.3,2024-05-24 09:54:00,udane
32822,10814,3929,1,259.09,2024-09-25 09:52:00,udane
32823,10814,3982,1,275.57,2024-09-25 09:47:00,udane
32824,10815,4131,1,82.21,2024-12-02 16:40:00,udane
32825,10815,4148,1,85.72,2024-12-02 16:39:00,udane
32826,10815,4204,1,62.35,2024-12-02 16:33:00,udane
32827,10815,4284,1,272.11,2024-12-02 16:38:00,udane
32828,10817,109,1,99.89,2021-01-10 12:47:00,udane
32829,10817,156,1,153.65,2021-01-10 12:48:00,udane
32830,10817,164,1,101.84,2021-01-10 12:53:00,udane
32831,10817,189,1,,2021-01-10 12:50:00,udane
32832,10817,253,1,217.85,2021-01-10 12:46:00,udane
32833,10817,273,1,,2021-01-10 12:51:00,udane
32834,10818,340,1,60.47,2021-03-29 11:53:00,udane
32835,10818,403,1,207.91,2021-03-29 11:51:00,udane
32836,10819,530,1,191.06,2021-06-15 20:06:00,udane
32837,10819,608,1,224.51,2021-06-15 20:02:00,udane
32838,10820,764,1,286.3,2021-09-10 21:07:00,udane
32839,10820,802,1,178.07,2021-09-10 21:05:00,udane
32840,10821,1053,1,298.51,2021-12-17 08:35:00,udane
32841,10821,1130,1,195.01,2021-12-17 08:37:00,udane
32842,10821,1133,1,276.72,2021-12-17 08:33:00,udane
32843,10821,164,2,1265,2021-12-17 08:33:00,udane
32844,10821,1184,1,172.69,2021-12-17 08:35:00,udane
32845,10821,1200,1,,2021-12-17 08:31:00,udane
32846,10822,1294,1,256.27,2022-03-06 07:04:00,udane
32847,10822,1299,1,193.6,2022-03-06 07:05:00,udane
32848,10822,1365,1,160.45,2022-03-06 07:07:00,udane
32849,10822,1392,1,103.58,2022-03-06 07:08:00,udane
32850,10822,1404,1,143.8,2022-03-06 07:07:00,udane
32851,10822,1413,1,141.07,2022-03-06 07:06:00,udane
32852,10823,1795,1,148.27,2022-08-22 07:09:00,udane
32853,10823,1796,1,155.91,2022-08-22 07:08:00,udane
32854,10823,1878,1,136.53,2022-08-22 07:03:00,udane
32855,10823,1881,1,217.6,2022-08-22 07:07:00,udane
32856,10824,2165,1,103.56,2022-12-23 15:34:00,udane
32857,10824,2199,1,163.5,2022-12-23 15:34:00,udane
32858,10824,2262,1,289.86,2022-12-23 15:38:00,udane
32859,10825,2392,1,152.24,2023-03-17 07:02:00,udane
32860,10825,2437,1,,2023-03-17 07:04:00,udane
32861,10825,2467,1,294.29,2023-03-17 07:07:00,udane
32862,10825,2561,1,114.39,2023-03-17 07:01:00,udane
32863,10826,2586,1,67.89,2023-06-04 07:34:00,udane
32864,10826,2701,1,127.93,2023-06-04 07:38:00,udane
32865,10827,2804,1,299.95,2023-08-27 14:09:00,udane
32866,10827,2874,1,279.71,2023-08-27 14:04:00,udane
32867,10827,2896,1,53.86,2023-08-27 14:05:00,udane
32868,10827,2911,1,116.95,2023-08-27 14:06:00,udane
32869,10827,2952,1,238.19,2023-08-27 14:02:00,udane
32870,10828,32,2,1430,2023-11-02 08:09:00,udane
32871,10829,3275,1,191.84,2024-02-03 15:05:00,udane
32872,10829,3296,1,167.89,2024-02-03 15:02:00,udane
32873,10829,3444,1,184.79,2024-02-03 15:10:00,udane
32874,10830,3485,1,150.81,2024-04-04 09:47:00,udane
32875,10830,3528,1,153.84,2024-04-04 09:48:00,udane
32876,10830,3539,1,,2024-04-04 09:55:00,udane
32877,10831,3728,1,278.33,2024-06-21 12:54:00,udane
32878,10831,3756,1,261.25,2024-06-21 12:46:00,udane
32879,10832,4031,1,55.44,2024-10-29 07:03:00,udane
32880,10832,4092,1,144.88,2024-10-29 07:06:00,udane
32881,10833,4177,1,163.55,2024-12-19 17:46:00,udane
32882,10833,4197,1,95.05,2024-12-19 17:47:00,udane
32883,10833,4237,1,180.8,2024-12-19 17:54:00,udane
32884,10833,4314,1,277.8,2024-12-19 17:52:00,udane
32885,10835,28,1,299.07,2020-12-21 07:17:00,udane
32886,10835,58,1,69.19,2020-12-21 07:16:00,udane
32887,10835,140,1,152.47,2020-12-21 07:24:00,udane
32888,10836,228,1,110.42,2021-02-14 21:07:00,udane
32889,10836,274,1,158.87,2021-02-14 21:09:00,udane
32890,10836,328,1,,2021-02-14 21:06:00,udane
32891,10836,368,1,94.64,2021-02-14 21:08:00,udane
32892,10837,488,1,289.52,2021-05-16 21:35:00,udane
32893,10837,496,1,279.41,2021-05-16 21:40:00,udane
32894,10837,497,1,103.72,2021-05-16 21:36:00,udane
32895,10837,567,1,178.66,2021-05-16 21:34:00,udane
32896,10837,645,1,,2021-05-16 21:34:00,udane
32897,10838,807,1,243.82,2021-09-03 17:10:00,udane
32898,10838,840,1,144.86,2021-09-03 17:10:00,udane
32899,10838,238,2,775,2021-09-03 17:07:00,udane
32900,10839,1051,1,162.81,2021-12-16 21:25:00,udane
32901,10839,1071,1,93.5,2021-12-16 21:20:00,udane
32902,10839,1104,1,200.53,2021-12-16 21:22:00,udane
32903,10839,208,2,1500,2021-12-16 21:21:00,udane
32904,10839,1169,1,194.58,2021-12-16 21:24:00,udane
32905,10840,1259,1,92.32,2022-02-09 15:46:00,udane
32906,10840,1268,1,211.91,2022-02-09 15:53:00,udane
32907,10840,1313,1,237.34,2022-02-09 15:50:00,udane
32908,10840,1367,1,61.08,2022-02-09 15:46:00,udane
32909,10840,116,2,1100,2022-02-09 15:52:00,udane
32910,10840,1395,1,93.91,2022-02-09 15:49:00,udane
32911,10841,1470,1,62.6,2022-04-28 17:49:00,udane
32912,10841,1494,1,285.92,2022-04-28 17:47:00,udane
32913,10841,1568,1,224.27,2022-04-28 17:50:00,udane
32914,10841,1656,1,153.98,2022-04-28 17:55:00,udane
32915,10842,1729,1,,2022-07-13 21:05:00,udane
32916,10842,1769,1,138.64,2022-07-13 21:04:00,udane
32917,10842,1823,1,66.77,2022-07-13 21:09:00,udane
32918,10842,1870,1,97.19,2022-07-13 21:05:00,udane
32919,10843,1882,1,105.84,2022-09-10 07:55:00,udane
32920,10843,1966,1,98.09,2022-09-10 07:46:00,udane
32921,10843,2042,1,297.68,2022-09-10 07:55:00,udane
32922,10844,2079,1,,2022-11-15 11:09:00,udane
32923,10844,2104,1,85.57,2022-11-15 11:04:00,udane
32924,10845,2263,1,93.52,2023-01-27 10:18:00,udane
32925,10845,2293,1,142.61,2023-01-27 10:18:00,udane
32926,10845,2344,1,174.03,2023-01-27 10:19:00,udane
32927,10845,2354,1,,2023-01-27 10:16:00,udane
32928,10846,2433,1,118.64,2023-03-31 10:02:00,udane
32929,10846,2553,1,211.63,2023-03-31 10:04:00,udane
32930,10847,2791,1,195.18,2023-08-05 07:07:00,udane
32931,10847,2834,1,234.93,2023-08-05 07:03:00,udane
32932,10847,2891,1,176.92,2023-08-05 07:07:00,udane
32933,10847,2911,1,116.95,2023-08-05 07:08:00,udane
32934,10848,2995,1,139.93,2023-10-19 13:08:00,udane
32935,10848,3033,1,246.89,2023-10-19 13:08:00,udane
32936,10848,3062,1,107.73,2023-10-19 13:08:00,udane
32937,10848,3076,1,175.94,2023-10-19 13:06:00,udane
32938,10849,3215,1,64.45,2024-01-17 11:23:00,udane
32939,10849,3228,1,129.73,2024-01-17 11:25:00,udane
32940,10849,3312,1,141.96,2024-01-17 11:19:00,udane
32941,10849,3334,1,143.91,2024-01-17 11:24:00,udane
32942,10850,66,2,535,2024-03-30 11:10:00,udane
32943,10850,3470,1,,2024-03-30 11:10:00,udane
32944,10850,3516,1,109.03,2024-03-30 11:08:00,udane
32945,10851,3620,1,205.17,2024-05-28 07:05:00,udane
32946,10852,3913,1,102.08,2024-09-14 07:09:00,udane
32947,10852,3915,1,,2024-09-14 07:08:00,udane
32948,10852,3930,1,235.22,2024-09-14 07:03:00,udane
32949,10852,6,2,415,2024-09-14 07:09:00,udane
32950,10852,4002,1,202.74,2024-09-14 07:07:00,udane
32951,10854,370,1,180.84,2021-04-13 21:03:00,udane
32952,10854,422,1,260.0,2021-04-13 21:08:00,udane
32953,10854,431,1,227.0,2021-04-13 21:04:00,udane
32954,10855,260,2,860,2021-07-03 12:54:00,udane
32955,10855,588,1,,2021-07-03 12:46:00,udane
32956,10855,592,1,195.97,2021-07-03 12:48:00,udane
32957,10855,611,1,218.54,2021-07-03 12:46:00,udane
32958,10856,822,1,256.24,2021-10-01 07:05:00,udane
32959,10856,912,1,206.62,2021-10-01 07:03:00,udane
32960,10856,962,1,79.1,2021-10-01 07:04:00,udane
32961,10857,1043,1,68.12,2021-11-24 10:21:00,udane
32962,10857,1170,1,249.0,2021-11-24 10:21:00,udane
32963,10858,1258,1,245.56,2022-02-02 13:08:00,udane
32964,10858,1283,1,140.94,2022-02-02 13:03:00,udane
32965,10858,1395,1,93.91,2022-02-02 13:02:00,udane
32966,10859,1556,1,,2022-05-24 19:22:00,udane
32967,10859,1575,1,281.97,2022-05-24 19:18:00,udane
32968,10859,1716,1,90.61,2022-05-24 19:16:00,udane
32969,10859,1726,1,213.52,2022-05-24 19:18:00,udane
32970,10860,1858,1,255.64,2022-09-10 07:09:00,udane
32971,10860,1919,1,266.21,2022-09-10 07:06:00,udane
32972,10860,1970,1,253.69,2022-09-10 07:05:00,udane
32973,10860,1989,1,191.23,2022-09-10 07:02:00,udane
32974,10861,2069,1,272.29,2022-12-08 09:07:00,udane
32975,10861,2224,1,249.47,2022-12-08 09:04:00,udane
32976,10861,2228,1,234.96,2022-12-08 09:10:00,udane
32977,10862,2334,1,101.5,2023-03-09 14:49:00,udane
32978,10862,2429,1,,2023-03-09 14:47:00,udane
32979,10863,2528,1,56.69,2023-05-18 07:09:00,udane
32980,10863,2534,1,,2023-05-18 07:02:00,udane
32981,10863,2553,1,211.63,2023-05-18 07:04:00,udane
32982,10863,2685,1,77.47,2023-05-18 07:06:00,udane
32983,10864,2798,1,283.51,2023-08-22 07:04:00,udane
32984,10864,2875,1,105.58,2023-08-22 07:03:00,udane
32985,10864,2907,1,236.97,2023-08-22 07:04:00,udane
32986,10865,2973,1,156.8,2023-10-19 07:10:00,udane
32987,10865,2986,1,91.04,2023-10-19 07:07:00,udane
32988,10865,3033,1,246.89,2023-10-19 07:05:00,udane
32989,10865,3052,1,,2023-10-19 07:02:00,udane
32990,10865,3102,1,159.18,2023-10-19 07:10:00,udane
32991,10866,3247,1,98.67,2024-01-23 13:19:00,udane
32992,10866,3303,1,187.59,2024-01-23 13:20:00,udane
32993,10866,3367,1,167.32,2024-01-23 13:17:00,udane
32994,10867,3426,1,86.93,2024-03-14 09:31:00,udane
32995,10867,3434,1,143.9,2024-03-14 09:32:00,udane
32996,10867,3498,1,276.47,2024-03-14 09:36:00,udane
32997,10867,3543,1,,2024-03-14 09:39:00,udane
32998,10867,3566,1,241.98,2024-03-14 09:36:00,udane
32999,10867,3579,1,231.39,2024-03-14 09:39:00,udane
33000,10868,3614,1,,2024-05-30 07:40:00,udane
33001,10868,219,2,1079,2024-05-30 07:33:00,udane
33002,10868,3760,1,189.4,2024-05-30 07:31:00,udane
33003,10869,3789,1,131.63,2024-07-16 21:02:00,udane
33004,10869,3850,1,,2024-07-16 21:08:00,udane
33005,10869,3853,1,82.03,2024-07-16 21:02:00,udane
33006,10869,3859,1,130.15,2024-07-16 21:08:00,udane
33007,10870,4116,1,,2024-11-19 18:52:00,udane
33008,10870,4153,1,224.76,2024-11-19 18:54:00,udane
33009,10870,4256,1,160.14,2024-11-19 18:47:00,udane
33010,10872,59,1,295.41,2020-12-25 07:02:00,udane
33011,10872,195,1,,2020-12-25 07:07:00,udane
33012,10873,455,1,,2021-05-17 13:31:00,udane
33013,10873,463,1,137.68,2021-05-17 13:33:00,udane
33014,10874,871,1,96.66,2021-10-09 19:49:00,udane
33015,10874,933,1,249.96,2021-10-09 19:55:00,udane
33016,10874,1048,1,207.67,2021-10-09 19:47:00,udane
33017,10875,1117,1,54.67,2021-12-11 07:25:00,udane
33018,10875,1144,1,197.71,2021-12-11 07:17:00,udane
33019,10875,1166,1,276.9,2021-12-11 07:16:00,udane
33020,10875,12,2,895,2021-12-11 07:20:00,udane
33021,10875,1252,1,125.61,2021-12-11 07:21:00,udane
33022,10875,1276,1,,2021-12-11 07:16:00,udane
33023,10876,1303,1,161.65,2022-03-09 07:08:00,udane
33024,10877,1466,1,146.59,2022-04-19 09:23:00,udane
33025,10877,37,2,1455,2022-04-19 09:18:00,udane
33026,10877,254,2,435,2022-04-19 09:17:00,udane
33027,10878,1711,1,292.04,2022-07-03 19:49:00,udane
33028,10878,1718,1,105.52,2022-07-03 19:54:00,udane
33029,10878,132,2,1215,2022-07-03 19:54:00,udane
33030,10878,1801,1,124.65,2022-07-03 19:53:00,udane
33031,10879,2001,1,,2022-11-11 21:03:00,udane
33032,10879,2028,1,64.87,2022-11-11 21:10:00,udane
33033,10879,2041,1,133.14,2022-11-11 21:10:00,udane
33034,10879,2045,1,161.57,2022-11-11 21:05:00,udane
33035,10879,2071,1,63.54,2022-11-11 21:08:00,udane
33036,10879,45,2,875,2022-11-11 21:07:00,udane
33037,10879,2114,1,259.7,2022-11-11 21:04:00,udane
33038,10879,2115,1,133.04,2022-11-11 21:04:00,udane
33039,10880,2200,1,111.11,2023-01-13 18:08:00,udane
33040,10880,2297,1,154.2,2023-01-13 18:01:00,udane
33041,10881,2429,1,,2023-04-02 16:34:00,udane
33042,10881,2452,1,205.77,2023-04-02 16:32:00,udane
33043,10881,2492,1,292.72,2023-04-02 16:33:00,udane
33044,10881,2505,1,199.49,2023-04-02 16:38:00,udane
33045,10882,2671,1,180.0,2023-06-28 14:47:00,udane
33046,10882,2687,1,104.16,2023-06-28 14:46:00,udane
33047,10882,2707,1,85.57,2023-06-28 14:53:00,udane
33048,10882,2786,1,237.18,2023-06-28 14:53:00,udane
33049,10882,2815,1,64.91,2023-06-28 14:47:00,udane
33050,10883,179,2,729,2023-09-19 08:34:00,udane
33051,10883,2952,1,238.19,2023-09-19 08:32:00,udane
33052,10883,3033,1,246.89,2023-09-19 08:40:00,udane
33053,10883,3086,1,,2023-09-19 08:34:00,udane
33054,10884,3202,1,221.22,2024-01-18 21:08:00,udane
33055,10885,3442,1,210.57,2024-03-12 13:50:00,udane
33056,10885,3497,1,98.71,2024-03-12 13:51:00,udane
33057,10886,3645,1,151.07,2024-05-18 19:18:00,udane
33058,10886,3655,1,,2024-05-18 19:21:00,udane
33059,10886,3691,1,157.86,2024-05-18 19:18:00,udane
33060,10887,4036,1,72.03,2024-10-19 08:55:00,udane
33061,10889,16,1,221.42,2020-11-27 10:50:00,udane
33062,10890,169,1,120.49,2021-02-25 13:10:00,udane
33063,10890,170,1,127.84,2021-02-25 13:05:00,udane
33064,10890,180,1,194.81,2021-02-25 13:01:00,udane
33065,10890,304,1,177.96,2021-02-25 13:08:00,udane
33066,10891,375,1,260.26,2021-05-01 07:17:00,udane
33067,10891,422,1,260.0,2021-05-01 07:23:00,udane
33068,10891,236,2,405,2021-05-01 07:16:00,udane
33069,10891,497,1,103.72,2021-05-01 07:24:00,udane
33070,10892,569,1,175.07,2021-07-02 13:48:00,udane
33071,10892,582,1,217.82,2021-07-02 13:54:00,udane
33072,10892,584,1,292.86,2021-07-02 13:51:00,udane
33073,10892,612,1,238.19,2021-07-02 13:53:00,udane
33074,10892,644,1,237.6,2021-07-02 13:49:00,udane
33075,10892,699,1,83.96,2021-07-02 13:47:00,udane
33076,10893,736,1,201.61,2021-08-26 07:05:00,udane
33077,10893,772,1,149.2,2021-08-26 07:09:00,udane
33078,10893,863,1,224.13,2021-08-26 07:08:00,udane
33079,10894,958,1,217.07,2021-11-17 10:38:00,udane
33080,10894,1038,1,277.22,2021-11-17 10:32:00,udane
33081,10894,1144,1,197.71,2021-11-17 10:40:00,udane
33082,10895,1316,1,180.32,2022-02-24 15:35:00,udane
33083,10895,1397,1,81.48,2022-02-24 15:37:00,udane
33084,10895,1478,1,245.75,2022-02-24 15:35:00,udane
33085,10896,1703,1,82.6,2022-07-02 20:22:00,udane
33086,10896,132,2,1215,2022-07-02 20:22:00,udane
33087,10896,1804,1,186.56,2022-07-02 20:25:00,udane
33088,10896,1832,1,227.15,2022-07-02 20:16:00,udane
33089,10897,1866,1,218.15,2022-09-25 07:05:00,udane
33090,10897,1925,1,155.01,2022-09-25 07:08:00,udane
33091,10898,2107,1,,2022-12-01 20:32:00,udane
33092,10898,2153,1,135.61,2022-12-01 20:34:00,udane
33093,10898,2167,1,262.84,2022-12-01 20:37:00,udane
33094,10899,197,2,630,2023-03-04 08:04:00,udane
33095,10899,2420,1,259.98,2023-03-04 08:03:00,udane
33096,10899,2544,1,299.71,2023-03-04 08:03:00,udane
33097,10900,2746,1,216.44,2023-08-07 10:17:00,udane
33098,10900,2748,1,261.1,2023-08-07 10:23:00,udane
33099,10900,2806,1,105.69,2023-08-07 10:18:00,udane
33100,10900,2874,1,279.71,2023-08-07 10:25:00,udane
33101,10901,179,2,729,2023-09-22 08:36:00,udane
33102,10901,3073,1,273.25,2023-09-22 08:39:00,udane
33103,10902,3127,1,149.52,2023-12-20 21:01:00,udane
33104,10902,3178,1,52.49,2023-12-20 21:04:00,udane
33105,10902,3197,1,287.27,2023-12-20 21:01:00,udane
33106,10902,3251,1,,2023-12-20 21:05:00,udane
33107,10902,3280,1,165.89,2023-12-20 21:10:00,udane
33108,10903,3499,1,,2024-04-18 16:49:00,udane
33109,10903,3564,1,247.54,2024-04-18 16:54:00,udane
33110,10903,3596,1,50.08,2024-04-18 16:50:00,udane
33111,10904,3853,1,82.03,2024-08-07 07:05:00,udane
33112,10904,3934,1,203.46,2024-08-07 07:01:00,udane
33113,10905,4054,1,272.03,2024-10-25 15:40:00,udane
33114,10905,4080,1,277.33,2024-10-25 15:36:00,udane
33115,10905,4107,1,161.18,2024-10-25 15:35:00,udane
33116,10905,4187,1,69.36,2024-10-25 15:33:00,udane
33117,10907,363,1,135.01,2021-04-27 16:40:00,udane
33118,10907,469,1,104.98,2021-04-27 16:32:00,udane
33119,10907,514,1,282.78,2021-04-27 16:32:00,udane
33120,10907,528,1,78.13,2021-04-27 16:39:00,udane
33121,10908,670,1,,2021-07-31 07:06:00,udane
33122,10909,964,1,178.38,2021-11-18 07:05:00,udane
33123,10909,1082,1,174.71,2021-11-18 07:05:00,udane
33124,10909,1113,1,174.58,2021-11-18 07:01:00,udane
33125,10910,1179,1,99.78,2022-01-24 16:17:00,udane
33126,10910,1278,1,279.89,2022-01-24 16:17:00,udane
33127,10911,1353,1,247.11,2022-03-22 07:09:00,udane
33128,10912,1536,1,60.86,2022-05-27 14:01:00,udane
33129,10912,1697,1,105.96,2022-05-27 14:08:00,udane
33130,10913,1812,1,205.94,2022-08-29 10:07:00,udane
33131,10913,1820,1,286.21,2022-08-29 10:01:00,udane
33132,10913,1886,1,211.1,2022-08-29 10:05:00,udane
33133,10914,2030,1,101.86,2022-11-16 11:40:00,udane
33134,10914,2091,1,204.28,2022-11-16 11:37:00,udane
33135,10915,2280,1,240.18,2023-02-20 07:05:00,udane
33136,10915,2421,1,97.29,2023-02-20 07:08:00,udane
33137,10916,2611,1,198.82,2023-05-22 10:40:00,udane
33138,10916,2702,1,114.61,2023-05-22 10:39:00,udane
33139,10916,2744,1,90.01,2023-05-22 10:38:00,udane
33140,10916,2753,1,217.61,2023-05-22 10:31:00,udane
33141,10917,2817,1,54.13,2023-08-10 12:53:00,udane
33142,10918,2993,1,296.08,2023-10-14 11:52:00,udane
33143,10918,3038,1,,2023-10-14 11:50:00,udane
33144,10918,3142,1,259.77,2023-10-14 11:53:00,udane
33145,10919,3286,1,292.63,2024-01-20 21:03:00,udane
33146,10919,3370,1,232.28,2024-01-20 21:02:00,udane
33147,10920,3501,1,107.98,2024-04-24 07:31:00,udane
33148,10920,3533,1,,2024-04-24 07:39:00,udane
33149,10920,3556,1,62.65,2024-04-24 07:37:00,udane
33150,10921,3692,1,155.87,2024-06-18 21:24:00,udane
33151,10921,3794,1,220.06,2024-06-18 21:17:00,udane
33152,10921,3806,1,113.74,2024-06-18 21:19:00,udane
33153,10921,3821,1,239.69,2024-06-18 21:22:00,udane
33154,10921,3836,1,206.25,2024-06-18 21:23:00,udane
33155,10922,3935,1,274.51,2024-09-07 08:03:00,udane
33156,10922,4022,1,,2024-09-07 08:01:00,udane
33157,10923,4191,1,92.82,2024-12-10 07:03:00,udane
33158,10923,4213,1,212.64,2024-12-10 07:08:00,udane
33159,10923,4281,1,140.38,2024-12-10 07:09:00,udane
33160,10923,4308,1,,2024-12-10 07:02:00,udane
33161,10923,4391,1,224.43,2024-12-10 07:06:00,udane
33162,10925,24,1,,2020-12-06 11:05:00,udane
33163,10925,62,1,297.02,2020-12-06 11:07:00,udane
33164,10926,261,1,102.52,2021-03-04 19:01:00,udane
33165,10926,297,1,243.28,2021-03-04 19:06:00,udane
33166,10926,401,1,157.09,2021-03-04 19:04:00,udane
33167,10926,419,1,155.68,2021-03-04 19:09:00,udane
33168,10927,429,1,171.53,2021-05-03 11:50:00,udane
33169,10927,528,1,78.13,2021-05-03 11:49:00,udane
33170,10928,715,1,131.47,2021-08-21 07:05:00,udane
33171,10928,829,1,114.42,2021-08-21 07:07:00,udane
33172,10929,936,1,274.63,2021-10-28 18:33:00,udane
33173,10929,1075,1,260.06,2021-10-28 18:40:00,udane
33174,10929,1082,1,174.71,2021-10-28 18:33:00,udane
33175,10929,1101,1,268.47,2021-10-28 18:35:00,udane
33176,10929,1102,1,221.51,2021-10-28 18:38:00,udane
33177,10930,1124,1,213.02,2021-12-22 08:37:00,udane
33178,10930,1153,1,231.39,2021-12-22 08:32:00,udane
33179,10930,1258,1,245.56,2021-12-22 08:40:00,udane
33180,10930,1278,1,279.89,2021-12-22 08:35:00,udane
33181,10931,1446,1,161.73,2022-04-26 20:23:00,udane
33182,10931,1519,1,261.1,2022-04-26 20:24:00,udane
33183,10932,132,2,1215,2022-08-07 13:01:00,udane
33184,10932,1880,1,269.03,2022-08-07 13:06:00,udane
33185,10933,2058,1,202.32,2022-11-17 07:01:00,udane
33186,10933,2188,1,88.96,2022-11-17 07:05:00,udane
33187,10934,2279,1,140.95,2023-02-09 07:04:00,udane
