detailId,price,paymentDate,status
139,72.0,2021-11-30 14:48:00,udane
174,109.0,2022-02-09 09:04:00,udane
118,81.5,2024-10-05 09:02:00,udane
74,105.9,2020-12-27 08:19:00,udane
265,118.9,2022-07-06 21:08:00,udane
278,53.0,2024-01-04 21:03:00,udane
172,41.9,2024-01-04 21:07:00,udane
168,121.5,2024-06-20 16:01:00,udane
237,74.9,2021-05-07 08:07:00,udane
206,67.9,2023-05-06 10:04:00,udane
142,77.0,2024-03-15 07:18:00,udane
237,74.9,2021-05-27 13:01:00,udane
261,109.0,2021-10-13 08:17:00,udane
205,126.0,2022-09-13 12:38:00,udane
252,70.9,2024-06-09 08:51:00,udane
8,68.0,2021-05-19 11:16:00,udane
100,58.0,2022-07-24 16:06:00,udane
141,93.5,2025-01-03 21:10:00,udane
236,40.5,2021-05-04 21:06:00,udane
132,121.5,2022-07-30 17:19:00,udane
146,66.9,2024-09-08 16:16:00,udane
49,129.5,2023-01-13 19:07:00,udane
206,67.9,2023-05-02 07:01:00,udane
173,77.5,2023-10-22 10:07:00,udane
164,126.5,2021-12-06 11:46:00,udane
29,105.5,2022-03-02 20:08:00,udane
110,88.9,2022-09-11 07:10:00,udane
186,98.9,2022-10-09 13:40:00,udane
45,87.5,2022-10-09 13:33:00,udane
197,63.0,2023-01-24 21:36:00,udane
179,72.9,2023-09-29 08:35:00,udane
267,83.5,2023-09-29 08:35:00,udane
146,66.9,2024-09-07 10:36:00,udane
67,97.0,2022-03-14 08:51:00,udane
129,102.5,2022-08-16 10:08:00,udane
206,67.9,2023-04-18 09:48:00,udane
142,77.0,2024-02-19 07:09:00,udane
81,64.5,2024-05-13 10:36:00,udane
245,108.0,2020-12-31 07:06:00,udane
236,40.5,2021-03-26 21:46:00,udane
262,59.0,2021-11-02 08:33:00,udane
132,121.5,2022-07-16 11:51:00,udane
179,72.9,2023-08-10 07:01:00,udane
146,66.9,2024-07-20 21:10:00,udane
76,148.0,2022-08-01 21:50:00,udane
194,138.0,2024-04-23 21:02:00,udane
120,62.0,2024-07-29 08:25:00,udane
13,79.9,2024-12-05 16:31:00,udane
249,107.5,2024-12-05 16:37:00,udane
236,40.5,2021-03-30 21:09:00,udane
72,73.5,2022-05-06 11:21:00,udane
132,121.5,2022-08-10 13:09:00,udane
186,98.9,2022-09-25 14:09:00,udane
45,87.5,2022-09-25 14:09:00,udane
127,50.0,2024-10-22 08:38:00,udane
227,99.0,2022-10-24 13:48:00,udane
89,115.0,2022-12-10 07:07:00,udane
162,92.0,2023-07-11 13:19:00,udane
38,49.5,2023-11-12 11:04:00,udane
227,99.0,2022-10-14 19:36:00,udane
192,134.9,2021-02-18 18:53:00,udane
50,65.9,2021-05-21 09:10:00,udane
144,120.9,2022-01-21 08:02:00,udane
54,110.0,2022-04-14 07:06:00,udane
3,64.9,2022-07-21 08:21:00,udane
230,155.5,2022-07-21 08:16:00,udane
165,109.9,2022-12-13 08:47:00,udane
63,88.9,2023-02-10 07:10:00,udane
198,90.5,2024-01-02 07:07:00,udane
242,96.5,2024-05-03 09:17:00,udane
164,126.5,2021-12-25 09:05:00,udane
15,47.0,2024-01-04 21:49:00,udane
29,105.5,2022-02-05 07:03:00,udane
167,151.9,2020-12-28 11:37:00,udane
108,118.9,2021-08-09 15:24:00,udane
43,138.5,2022-07-14 08:40:00,udane
259,156.5,2023-08-22 07:02:00,udane
34,145.9,2024-01-17 07:07:00,udane
222,118.9,2021-03-08 08:23:00,udane
67,97.0,2022-03-07 08:48:00,udane
49,129.5,2023-01-30 08:39:00,udane
206,67.9,2023-05-06 21:23:00,udane
7,57.9,2021-11-07 07:33:00,udane
149,157.0,2022-07-07 11:50:00,udane
46,151.5,2023-01-20 18:40:00,udane
120,62.0,2024-07-03 18:31:00,udane
57,128.0,2025-01-04 07:07:00,udane
231,130.0,2020-12-25 07:16:00,udane
163,142.0,2021-03-27 08:25:00,udane
273,96.9,2021-10-05 14:33:00,udane
224,125.0,2021-12-01 18:17:00,udane
112,72.5,2022-10-11 21:05:00,udane
159,52.9,2023-01-06 20:55:00,udane
6,41.5,2024-09-14 09:02:00,udane
164,126.5,2022-01-25 21:47:00,udane
124,47.9,2022-06-08 08:31:00,udane
32,143.0,2023-10-14 08:02:00,udane
1,52.0,2023-03-26 10:05:00,udane
31,75.5,2023-09-25 08:54:00,udane
38,49.5,2023-09-25 08:53:00,udane
21,137.5,2021-07-20 16:40:00,udane
234,42.0,2022-11-19 18:03:00,udane
62,82.0,2023-02-22 08:20:00,udane
177,106.0,2023-02-22 08:23:00,udane
1,52.0,2023-02-22 08:21:00,udane
191,95.9,2023-05-07 08:54:00,udane
38,49.5,2023-11-22 11:08:00,udane
78,91.9,2020-12-24 13:49:00,udane
33,79.5,2021-05-18 07:07:00,udane
96,92.9,2022-07-12 08:35:00,udane
101,55.5,2022-09-09 07:08:00,udane
69,91.5,2023-04-25 13:02:00,udane
175,125.5,2024-09-21 08:48:00,udane
176,153.5,2021-12-21 07:04:00,udane
162,92.0,2023-08-17 09:08:00,udane
194,138.0,2024-05-04 07:05:00,udane
120,62.0,2024-07-24 08:20:00,udane
249,107.5,2025-01-03 21:51:00,udane
226,139.5,2024-05-25 18:17:00,udane
236,40.5,2021-04-12 07:05:00,udane
132,121.5,2022-07-02 21:01:00,udane
45,87.5,2022-10-16 16:48:00,udane
267,83.5,2023-09-09 07:07:00,udane
176,153.5,2021-12-18 07:09:00,udane
149,157.0,2022-08-10 08:49:00,udane
74,105.9,2020-12-22 21:02:00,udane
278,53.0,2024-01-26 07:07:00,udane
157,128.5,2021-01-03 16:10:00,udane
36,112.5,2022-11-13 12:52:00,udane
123,56.5,2024-05-23 07:08:00,udane
235,123.0,2024-05-23 07:10:00,udane
132,121.5,2022-06-23 11:47:00,udane
260,86.0,2021-05-24 21:52:00,udane
228,111.0,2024-03-11 18:03:00,udane
44,125.5,2022-02-27 07:03:00,udane
205,126.0,2022-08-08 18:47:00,udane
48,113.9,2021-03-08 08:47:00,udane
108,118.9,2021-09-12 13:09:00,udane
40,151.5,2022-04-21 09:16:00,udane
130,129.0,2022-08-19 21:08:00,udane
119,138.5,2023-01-29 21:02:00,udane
34,145.9,2024-02-16 10:05:00,udane
209,46.0,2024-02-16 10:09:00,udane
266,159.9,2024-02-16 10:09:00,udane
117,134.5,2024-12-16 17:08:00,udane
223,63.5,2021-04-18 07:08:00,udane
11,46.5,2024-08-15 09:02:00,udane
67,97.0,2022-02-26 08:51:00,udane
196,99.5,2022-05-04 13:10:00,udane
129,102.5,2022-08-27 09:32:00,udane
206,67.9,2023-03-07 19:52:00,udane
81,64.5,2024-05-30 09:35:00,udane
3,64.9,2022-07-09 16:33:00,udane
143,81.9,2022-09-24 10:35:00,udane
2,124.0,2023-05-30 20:20:00,udane
233,151.5,2023-09-22 08:39:00,udane
90,147.9,2024-03-01 09:39:00,udane
242,96.5,2024-05-18 13:10:00,udane
50,65.9,2021-05-20 09:03:00,udane
134,155.9,2022-05-18 08:48:00,udane
54,110.0,2022-05-18 08:52:00,udane
165,109.9,2022-11-23 19:19:00,udane
220,95.9,2023-06-13 10:05:00,udane
275,153.9,2023-11-06 13:35:00,udane
244,149.0,2024-11-05 15:39:00,udane
30,48.9,2022-07-12 07:03:00,udane
163,142.0,2021-01-23 21:07:00,udane
273,96.9,2021-10-13 13:55:00,udane
113,79.5,2024-09-25 09:16:00,udane
120,62.0,2024-06-28 07:05:00,udane
280,145.9,2024-10-08 07:09:00,udane
212,116.9,2020-12-22 21:09:00,udane
256,110.0,2022-05-30 08:22:00,udane
89,115.0,2023-01-08 11:49:00,udane
214,46.5,2024-04-18 15:34:00,udane
238,77.5,2021-10-02 21:04:00,udane
229,69.5,2021-12-12 21:10:00,udane
87,149.5,2022-05-22 15:53:00,udane
112,72.5,2022-10-09 19:39:00,udane
235,123.0,2024-07-12 09:05:00,udane
167,151.9,2021-01-01 11:39:00,udane
48,113.9,2021-02-23 08:51:00,udane
40,151.5,2022-05-20 09:24:00,udane
225,129.0,2022-05-20 09:22:00,udane
130,129.0,2022-09-25 10:32:00,udane
259,156.5,2023-08-31 08:22:00,udane
240,92.0,2020-12-15 20:33:00,udane
239,101.5,2023-12-24 10:50:00,udane
19,67.0,2022-05-18 11:32:00,udane
186,98.9,2022-10-30 08:19:00,udane
45,87.5,2022-10-30 08:23:00,udane
236,40.5,2021-05-06 09:16:00,udane
254,43.5,2022-05-13 12:10:00,udane
132,121.5,2022-07-31 13:02:00,udane
179,72.9,2023-09-30 08:33:00,udane
129,102.5,2022-07-15 19:52:00,udane
81,64.5,2024-05-12 09:34:00,udane
252,70.9,2024-07-29 07:02:00,udane
66,53.5,2024-03-12 10:35:00,udane
84,100.0,2024-04-01 08:20:00,udane
134,155.9,2022-04-21 07:08:00,udane
3,64.9,2022-07-30 08:19:00,udane
91,101.5,2024-04-16 17:52:00,udane
138,48.9,2021-08-08 07:04:00,udane
3,64.9,2022-06-01 11:05:00,udane
63,88.9,2022-12-29 11:24:00,udane
185,146.9,2023-04-24 17:24:00,udane
90,147.9,2023-12-29 15:09:00,udane
236,40.5,2021-05-25 21:06:00,udane
47,57.9,2021-05-06 07:05:00,udane
50,65.9,2021-03-18 14:09:00,udane
138,48.9,2021-07-27 07:01:00,udane
54,110.0,2022-05-24 13:07:00,udane
65,66.5,2022-08-27 12:33:00,udane
165,109.9,2022-10-24 07:08:00,udane
275,153.9,2023-11-26 14:09:00,udane
60,145.9,2024-01-21 11:33:00,udane
51,60.5,2024-01-21 11:40:00,udane
200,134.0,2024-01-21 11:35:00,udane
242,96.5,2024-05-25 11:09:00,udane
50,65.9,2021-05-09 07:05:00,udane
137,118.9,2021-10-07 21:07:00,udane
211,44.5,2023-01-19 07:02:00,udane
2,124.0,2023-06-04 07:08:00,udane
202,59.9,2023-11-26 21:05:00,udane
242,96.5,2024-05-22 07:01:00,udane
184,71.9,2024-05-22 07:06:00,udane
109,152.0,2024-10-09 07:04:00,udane
74,105.9,2020-12-09 07:03:00,udane
100,58.0,2022-07-22 08:10:00,udane
172,41.9,2024-01-07 14:52:00,udane
33,79.5,2021-07-18 08:36:00,udane
105,108.0,2022-04-07 07:05:00,udane
203,57.0,2023-02-20 07:06:00,udane
69,91.5,2023-02-20 07:05:00,udane
64,99.9,2024-12-17 17:17:00,udane
236,40.5,2021-03-18 13:32:00,udane
132,121.5,2022-07-07 07:07:00,udane
186,98.9,2022-09-06 20:39:00,udane
197,63.0,2023-03-08 21:16:00,udane
127,50.0,2024-09-12 09:46:00,udane
217,64.9,2022-03-28 07:06:00,udane
100,58.0,2022-07-04 10:55:00,udane
278,53.0,2024-01-25 10:35:00,udane
273,96.9,2021-10-17 20:17:00,udane
113,79.5,2024-11-17 08:52:00,udane
97,95.5,2022-04-29 11:33:00,udane
233,151.5,2023-08-04 15:23:00,udane
73,63.9,2021-07-18 10:16:00,udane
7,57.9,2021-10-13 10:48:00,udane
151,156.5,2023-05-30 11:49:00,udane
120,62.0,2024-07-12 15:53:00,udane
246,103.0,2024-07-12 15:49:00,udane
280,145.9,2024-09-06 15:33:00,udane
56,127.9,2021-03-16 08:55:00,udane
72,73.5,2022-05-13 11:53:00,udane
132,121.5,2022-07-20 13:06:00,udane
179,72.9,2023-09-25 08:32:00,udane
258,144.5,2024-05-04 07:03:00,udane
196,99.5,2022-05-26 14:53:00,udane
52,49.5,2022-05-26 14:53:00,udane
194,138.0,2024-05-15 10:40:00,udane
120,62.0,2024-07-27 07:03:00,udane
280,145.9,2024-09-23 16:39:00,udane
22,50.0,2021-09-21 09:54:00,udane
137,118.9,2021-09-21 09:48:00,udane
12,89.5,2022-02-16 13:55:00,udane
99,43.0,2022-02-16 13:46:00,udane
98,130.5,2022-04-11 08:01:00,udane
3,64.9,2022-05-28 13:24:00,udane
230,155.5,2022-08-22 10:46:00,udane
211,44.5,2023-02-06 21:10:00,udane
60,145.9,2023-12-30 21:55:00,udane
269,112.0,2021-12-05 13:08:00,udane
135,101.9,2021-01-04 10:49:00,udane
224,125.0,2021-12-10 21:04:00,udane
36,112.5,2022-09-23 07:07:00,udane
169,58.0,2023-12-25 20:38:00,udane
235,123.0,2024-05-09 18:31:00,udane
132,121.5,2022-07-20 17:05:00,udane
186,98.9,2022-10-26 07:54:00,udane
226,139.5,2024-04-26 07:05:00,udane
19,67.0,2022-04-24 07:08:00,udane
143,81.9,2022-09-03 10:32:00,udane
220,95.9,2023-06-25 07:01:00,udane
28,74.9,2023-12-20 21:08:00,udane
242,96.5,2024-04-11 21:09:00,udane
88,132.5,2024-10-16 09:18:00,udane
98,130.5,2022-03-26 07:06:00,udane
134,155.9,2022-03-26 07:09:00,udane
143,81.9,2022-09-29 10:36:00,udane
211,44.5,2023-02-11 08:08:00,udane
220,95.9,2023-06-14 10:05:00,udane
39,100.5,2024-09-27 08:55:00,udane
236,40.5,2021-05-22 09:17:00,udane
132,121.5,2022-07-06 14:32:00,udane
179,72.9,2023-08-24 14:21:00,udane
193,69.5,2022-06-30 14:31:00,udane
89,115.0,2023-02-17 11:47:00,udane
177,106.0,2023-02-17 11:47:00,udane
239,101.5,2024-01-03 15:38:00,udane
56,127.9,2021-02-11 15:39:00,udane
132,121.5,2022-08-14 13:09:00,udane
186,98.9,2022-10-12 10:49:00,udane
179,72.9,2023-08-23 07:06:00,udane
177,106.0,2023-03-04 09:10:00,udane
163,142.0,2021-02-24 21:06:00,udane
159,52.9,2023-02-13 20:06:00,udane
260,86.0,2021-06-25 17:31:00,udane
188,103.9,2024-10-22 07:46:00,udane
236,40.5,2021-03-29 21:09:00,udane
37,145.5,2022-03-19 07:06:00,udane
254,43.5,2022-05-23 10:50:00,udane
72,73.5,2022-05-23 10:47:00,udane
132,121.5,2022-07-23 13:08:00,udane
186,98.9,2022-10-20 08:19:00,udane
45,87.5,2022-10-20 08:19:00,udane
146,66.9,2024-07-22 21:09:00,udane
73,63.9,2021-07-01 07:01:00,udane
46,151.5,2023-03-02 15:04:00,udane
151,156.5,2023-05-15 11:51:00,udane
189,116.9,2024-08-20 11:53:00,udane
163,142.0,2021-02-23 08:47:00,udane
116,110.0,2022-02-06 10:09:00,udane
225,129.0,2022-05-11 08:01:00,udane
263,88.0,2022-09-14 21:06:00,udane
130,129.0,2022-09-14 21:02:00,udane
119,138.5,2023-02-01 10:47:00,udane
259,156.5,2023-08-05 18:01:00,udane
34,145.9,2024-01-17 16:49:00,udane
266,159.9,2024-03-30 14:16:00,udane
67,97.0,2022-02-15 08:19:00,udane
49,129.5,2023-02-16 12:03:00,udane
81,64.5,2024-05-14 09:36:00,udane
42,128.5,2020-11-29 07:07:00,udane
222,118.9,2021-02-08 11:22:00,udane
213,86.0,2023-02-15 10:54:00,udane
184,71.9,2024-06-15 08:19:00,udane
276,102.0,2021-01-10 09:52:00,udane
163,142.0,2021-04-06 08:20:00,udane
6,41.5,2024-08-05 07:08:00,udane
205,126.0,2022-09-12 12:33:00,udane
213,86.0,2023-02-08 12:48:00,udane
14,124.5,2023-12-10 18:20:00,udane
114,156.9,2021-10-15 10:54:00,udane
19,67.0,2022-04-12 07:08:00,udane
171,64.5,2024-11-07 08:17:00,udane
157,128.5,2020-12-05 20:31:00,udane
163,142.0,2021-03-05 07:05:00,udane
238,77.5,2021-09-11 07:04:00,udane
208,150.0,2021-11-24 07:04:00,udane
100,58.0,2022-06-22 07:38:00,udane
265,118.9,2022-06-22 07:32:00,udane
168,121.5,2024-07-27 07:02:00,udane
171,64.5,2024-10-17 18:32:00,udane
212,116.9,2021-03-04 08:53:00,udane
158,141.0,2021-07-06 09:09:00,udane
21,137.5,2021-07-06 09:06:00,udane
53,61.5,2021-07-06 09:10:00,udane
238,77.5,2021-10-12 08:50:00,udane
273,96.9,2021-10-12 08:55:00,udane
116,110.0,2022-02-12 21:08:00,udane
36,112.5,2022-11-13 12:55:00,udane
6,41.5,2024-09-17 09:48:00,udane
40,151.5,2022-04-18 16:54:00,udane
43,138.5,2022-07-12 13:49:00,udane
259,156.5,2023-09-10 17:37:00,udane
209,46.0,2024-03-14 10:07:00,udane
44,125.5,2022-03-06 17:17:00,udane
76,148.0,2022-08-06 08:55:00,udane
162,92.0,2023-08-21 09:01:00,udane
167,151.9,2020-12-04 11:33:00,udane
161,54.5,2022-01-29 13:32:00,udane
225,129.0,2022-05-09 11:25:00,udane
150,132.5,2023-10-13 08:36:00,udane
209,46.0,2023-12-23 13:23:00,udane
74,105.9,2020-12-19 12:08:00,udane
8,68.0,2021-06-12 21:03:00,udane
100,58.0,2022-06-21 07:02:00,udane
78,91.9,2021-01-25 10:02:00,udane
223,63.5,2021-05-23 08:08:00,udane
16,60.5,2021-05-23 08:08:00,udane
105,108.0,2022-05-06 21:05:00,udane
101,55.5,2022-10-21 13:16:00,udane
5,148.9,2023-04-09 17:34:00,udane
10,45.9,2023-06-17 18:52:00,udane
184,71.9,2024-05-11 12:03:00,udane
175,125.5,2024-10-14 12:24:00,udane
131,101.9,2023-12-12 10:20:00,udane
142,77.0,2024-05-11 10:40:00,udane
237,74.9,2021-05-16 07:06:00,udane
100,58.0,2022-07-10 20:32:00,udane
278,53.0,2024-01-17 10:34:00,udane
231,130.0,2021-02-03 08:20:00,udane
273,96.9,2021-11-02 07:07:00,udane
116,110.0,2022-03-19 10:40:00,udane
36,112.5,2022-09-03 07:03:00,udane
159,52.9,2023-02-20 12:50:00,udane
215,149.9,2024-06-10 08:18:00,udane
113,79.5,2024-11-27 21:23:00,udane
167,151.9,2020-12-31 11:32:00,udane
108,118.9,2021-09-28 13:05:00,udane
43,138.5,2022-07-14 20:25:00,udane
119,138.5,2023-02-27 08:23:00,udane
209,46.0,2024-02-10 07:10:00,udane
163,142.0,2021-01-29 16:16:00,udane
215,149.9,2024-05-29 12:19:00,udane
214,46.5,2024-03-13 07:10:00,udane
188,103.9,2024-10-28 10:20:00,udane
206,67.9,2023-05-13 21:46:00,udane
173,77.5,2023-10-10 13:39:00,udane
214,46.5,2024-04-03 08:46:00,udane
32,143.0,2023-10-05 21:03:00,udane
279,123.0,2021-07-06 10:08:00,udane
206,67.9,2023-05-17 12:21:00,udane
81,64.5,2024-05-20 09:31:00,udane
204,111.9,2021-08-14 11:35:00,udane
138,48.9,2021-08-14 11:31:00,udane
2,124.0,2023-05-19 20:34:00,udane
90,147.9,2024-02-24 10:23:00,udane
199,78.0,2024-08-10 08:35:00,udane
240,92.0,2020-12-09 20:39:00,udane
153,141.9,2022-12-30 10:10:00,udane
62,82.0,2022-12-30 10:02:00,udane
86,141.9,2021-01-07 08:22:00,udane
42,128.5,2021-01-07 08:22:00,udane
206,67.9,2023-03-26 21:01:00,udane
157,128.5,2020-12-15 19:19:00,udane
231,130.0,2021-02-12 15:55:00,udane
238,77.5,2021-09-05 07:09:00,udane
6,41.5,2024-09-02 14:46:00,udane
78,91.9,2020-12-31 15:04:00,udane
105,108.0,2022-03-12 15:38:00,udane
96,92.9,2022-07-15 08:40:00,udane
69,91.5,2023-04-02 19:47:00,udane
5,148.9,2023-04-02 19:49:00,udane
10,45.9,2023-07-31 15:48:00,udane
121,110.5,2021-12-09 07:05:00,udane
62,82.0,2023-01-31 16:47:00,udane
31,75.5,2023-10-17 08:52:00,udane
71,63.5,2022-12-18 12:49:00,udane
32,143.0,2023-08-24 15:40:00,udane
70,124.9,2024-02-14 18:08:00,udane
188,103.9,2024-10-04 21:17:00,udane
67,97.0,2022-03-22 08:54:00,udane
216,112.0,2023-04-01 15:22:00,udane
206,67.9,2023-04-01 15:16:00,udane
159,52.9,2023-01-31 07:07:00,udane
94,122.9,2021-07-22 08:35:00,udane
98,130.5,2022-04-01 08:08:00,udane
134,155.9,2022-04-01 08:02:00,udane
97,95.5,2022-04-01 08:05:00,udane
3,64.9,2022-06-13 07:02:00,udane
257,122.9,2022-06-13 07:07:00,udane
230,155.5,2022-08-19 10:46:00,udane
65,66.5,2022-08-19 10:54:00,udane
165,109.9,2022-10-16 21:03:00,udane
233,151.5,2023-08-13 07:10:00,udane
202,59.9,2023-12-22 15:36:00,udane
20,96.5,2024-03-06 20:16:00,udane
244,149.0,2024-12-18 08:25:00,udane
240,92.0,2021-01-07 16:40:00,udane
53,61.5,2021-07-13 07:02:00,udane
256,110.0,2022-05-22 08:18:00,udane
222,118.9,2021-02-18 21:02:00,udane
53,61.5,2021-08-29 09:03:00,udane
256,110.0,2022-04-01 07:09:00,udane
239,101.5,2023-11-05 18:04:00,udane
164,126.5,2021-12-17 08:32:00,udane
32,143.0,2023-11-02 08:09:00,udane
238,77.5,2021-09-03 17:09:00,udane
208,150.0,2021-12-16 21:22:00,udane
116,110.0,2022-02-09 15:55:00,udane
66,53.5,2024-03-30 11:07:00,udane
6,41.5,2024-09-14 07:07:00,udane
260,86.0,2021-07-03 12:49:00,udane
219,107.9,2024-05-30 07:32:00,udane
12,89.5,2021-12-11 07:16:00,udane
37,145.5,2022-04-19 09:17:00,udane
254,43.5,2022-04-19 09:22:00,udane
132,121.5,2022-07-03 19:53:00,udane
45,87.5,2022-11-11 21:08:00,udane
179,72.9,2023-09-19 08:36:00,udane
236,40.5,2021-05-01 07:20:00,udane
132,121.5,2022-07-02 20:21:00,udane
197,63.0,2023-03-04 08:01:00,udane
179,72.9,2023-09-22 08:39:00,udane
132,121.5,2022-08-07 13:03:00,udane
192,134.9,2021-04-05 11:06:00,udane
94,122.9,2021-06-25 21:08:00,udane
22,50.0,2021-09-02 07:09:00,udane
134,155.9,2022-04-15 07:08:00,udane
143,81.9,2022-09-01 08:49:00,udane
220,95.9,2023-05-07 09:19:00,udane
147,156.5,2024-03-02 08:52:00,udane
90,147.9,2024-03-02 08:49:00,udane
244,149.0,2024-12-21 21:10:00,udane
192,134.9,2021-03-03 15:06:00,udane
250,67.9,2021-03-03 15:07:00,udane
134,155.9,2022-05-18 08:54:00,udane
28,74.9,2023-12-20 08:08:00,udane
147,156.5,2024-03-05 08:52:00,udane
90,147.9,2024-03-05 08:50:00,udane
98,130.5,2022-03-04 07:01:00,udane
147,156.5,2024-01-30 07:05:00,udane
200,134.0,2024-01-30 07:01:00,udane
20,96.5,2024-04-07 18:48:00,udane
76,148.0,2022-07-06 21:07:00,udane
120,62.0,2024-07-11 07:03:00,udane
246,103.0,2024-07-11 07:07:00,udane
94,122.9,2021-07-13 12:48:00,udane
204,111.9,2021-07-13 12:48:00,udane
22,50.0,2021-09-24 09:50:00,udane
144,120.9,2021-12-25 10:10:00,udane
99,43.0,2022-03-24 09:10:00,udane
134,155.9,2022-05-14 08:51:00,udane
3,64.9,2022-05-14 08:47:00,udane
65,66.5,2022-08-09 07:18:00,udane
165,109.9,2022-11-30 08:55:00,udane
2,124.0,2023-04-15 20:54:00,udane
68,67.0,2023-07-12 09:38:00,udane
79,103.5,2024-11-07 21:07:00,udane
157,128.5,2021-01-03 09:18:00,udane
222,118.9,2021-03-21 21:01:00,udane
6,41.5,2024-09-24 07:02:00,udane
94,122.9,2021-07-16 07:05:00,udane
138,48.9,2021-07-16 07:04:00,udane
144,120.9,2022-01-28 08:09:00,udane
98,130.5,2022-03-26 20:08:00,udane
107,80.5,2022-07-18 16:04:00,udane
77,147.9,2022-12-05 17:08:00,udane
63,88.9,2023-02-27 08:39:00,udane
68,67.0,2023-07-25 07:33:00,udane
20,96.5,2024-04-21 07:01:00,udane
242,96.5,2024-04-21 07:10:00,udane
88,132.5,2024-09-01 21:55:00,udane
164,126.5,2021-12-28 21:47:00,udane
12,89.5,2021-12-28 21:50:00,udane
276,102.0,2021-01-07 09:54:00,udane
135,101.9,2021-01-07 09:46:00,udane
163,142.0,2021-03-03 07:07:00,udane
159,52.9,2023-01-13 21:09:00,udane
215,149.9,2024-06-04 07:07:00,udane
235,123.0,2024-06-04 07:07:00,udane
6,41.5,2024-09-19 10:19:00,udane
206,67.9,2023-04-21 19:16:00,udane
157,128.5,2020-12-26 09:22:00,udane
135,101.9,2020-12-26 09:25:00,udane
66,53.5,2024-02-13 10:32:00,udane
215,149.9,2024-05-05 07:06:00,udane
235,123.0,2024-07-02 09:02:00,udane
6,41.5,2024-09-10 21:10:00,udane
181,47.5,2021-05-22 09:17:00,udane
153,141.9,2023-01-12 10:10:00,udane
232,50.5,2023-04-04 12:48:00,udane
23,54.5,2024-04-11 08:55:00,udane
237,74.9,2021-05-25 17:54:00,udane
108,118.9,2021-08-01 13:36:00,udane
43,138.5,2022-06-13 13:24:00,udane
263,88.0,2022-08-19 11:03:00,udane
130,129.0,2022-08-19 11:07:00,udane
34,145.9,2024-01-31 15:02:00,udane
158,141.0,2021-07-14 09:04:00,udane
139,72.0,2021-10-27 13:02:00,udane
234,42.0,2022-12-25 08:21:00,udane
1,52.0,2023-04-07 17:35:00,udane
23,54.5,2024-03-29 08:52:00,udane
180,136.0,2020-11-27 09:06:00,udane
176,153.5,2022-02-16 08:19:00,udane
76,148.0,2022-08-08 08:53:00,udane
120,62.0,2024-08-03 08:22:00,udane
189,116.9,2024-09-23 11:46:00,udane
280,145.9,2024-09-23 11:52:00,udane
231,130.0,2021-01-16 21:08:00,udane
135,101.9,2021-01-16 21:09:00,udane
238,77.5,2021-08-19 21:09:00,udane
273,96.9,2021-10-28 15:04:00,udane
224,125.0,2022-02-21 09:55:00,udane
126,136.9,2022-04-30 09:50:00,udane
113,79.5,2024-12-04 08:54:00,udane
161,54.5,2022-02-22 12:16:00,udane
225,129.0,2022-04-14 07:08:00,udane
34,145.9,2024-02-24 18:36:00,udane
266,159.9,2024-02-24 18:34:00,udane
164,126.5,2022-01-21 09:49:00,udane
71,63.5,2022-10-27 07:03:00,udane
226,139.5,2024-04-25 14:22:00,udane
37,145.5,2022-04-04 07:03:00,udane
132,121.5,2022-08-02 09:33:00,udane
25,89.9,2021-04-29 10:37:00,udane
53,61.5,2021-07-13 07:07:00,udane
174,109.0,2022-02-21 15:19:00,udane
193,69.5,2022-06-26 07:03:00,udane
118,81.5,2024-08-29 21:02:00,udane
240,92.0,2020-12-18 07:07:00,udane
25,89.9,2021-04-29 08:32:00,udane
174,109.0,2022-03-23 08:01:00,udane
58,60.9,2023-12-22 07:01:00,udane
219,107.9,2024-05-26 07:02:00,udane
164,126.5,2021-11-18 10:20:00,udane
196,99.5,2022-05-21 10:47:00,udane
70,124.9,2024-01-08 16:17:00,udane
180,136.0,2020-12-21 09:10:00,udane
52,49.5,2022-07-22 08:20:00,udane
120,62.0,2024-07-11 15:53:00,udane
238,77.5,2021-09-02 07:02:00,udane
224,125.0,2022-02-16 21:51:00,udane
87,149.5,2022-07-06 16:08:00,udane
169,58.0,2024-02-20 21:05:00,udane
260,86.0,2021-06-24 12:51:00,udane
32,143.0,2023-10-04 15:46:00,udane
228,111.0,2024-03-06 13:52:00,udane
167,151.9,2020-12-30 11:36:00,udane
48,113.9,2021-02-18 08:53:00,udane
225,129.0,2022-05-21 08:09:00,udane
263,88.0,2022-08-21 21:06:00,udane
34,145.9,2024-02-15 17:24:00,udane
117,134.5,2024-11-25 18:39:00,udane
74,105.9,2020-12-28 07:03:00,udane
29,105.5,2022-03-23 07:09:00,udane
100,58.0,2022-06-28 14:37:00,udane
168,121.5,2024-08-22 07:09:00,udane
180,136.0,2020-12-26 07:01:00,udane
7,57.9,2021-10-17 21:01:00,udane
120,62.0,2024-07-13 16:05:00,udane
42,128.5,2020-12-18 16:09:00,udane
47,57.9,2021-06-11 08:20:00,udane
129,102.5,2022-07-04 21:10:00,udane
173,77.5,2023-09-14 17:49:00,udane
7,57.9,2021-11-02 11:35:00,udane
176,153.5,2021-12-31 14:36:00,udane
194,138.0,2024-04-14 07:07:00,udane
120,62.0,2024-06-22 08:08:00,udane
246,103.0,2024-08-16 21:10:00,udane
16,60.5,2021-06-10 10:48:00,udane
